id,text,date,likes,reposts,views
1050,"Ваша поддержка очень важна для меня.    Поддержим землячку на телевизионном конкурсе ""Новая Звезда""    Светлана представляет Республику Карелия на вокальном телевизионном конкурсе [club78615465|""Новая Звезда""] телеканал ""Звезда"", где на одной сцене борются представители из 85 регионов России за звание лучшего исполнителя.    Из каждого выпуска в финал конкурса одного участника выбирает жюри, а второго человека выбирают телезрители.    Для того, чтобы Карелия оказалась в финале конкурса необходимо отправить смс с текстом NZ 10 (пробел обязателен) на номер 5544. Сообщения платные.    Все вырученные средства идут в поддержку детей [club38939178|Благотворительный фонд ""Измени одну жизнь""]    Смотрите выступление Светланы и поддержим своих!!!    СМС с текстом NZ 10 (ПРОБЕЛ ОБЯЗАТЕЛЕН) на номер 5544    Сроки проведения голосования:  С 30 апреля 2022 г с 22.30 (время местное) по 1 мая 2022 г 23:59 (время Московское);    #newstartv #newstarfamily #телеканалЗвезда #новаязвезда2022 #СветланаЯскеляйнен #РеспубликаКарелия #newstarmafia",2022-05-01 15:00:16,5,0,0
1043,ÄIJÄNPÄIVÄNKE!,2022-04-24 16:07:20,3,0,0
1037,"Кто сказал, что весна пришла? Мороз и солнце, день чудесный. ( первоапрельская шутка природы)",2022-04-01 08:00:27,23,1,829
1035,"Как хорошо гулять вечерами, начиная прогулку на закате и заканчивая ""под фонорями"". Наша деревенька красива в любое время суток. Не устаем любоваться деревней и природой. ( только на последнем фото солнышко, на остальных луна)",2022-03-22 12:08:44,39,2,1404
1031,"Сегодня солнышко радует, капель звенит, весна идёт...",2022-03-13 20:47:41,54,4,1425
1029,"У нас то зима, то весна, то солнце то тучи. Сегодня в Кинерме... Такое разное небо...",2022-03-12 21:53:17,2,0,0
1026,Дагестанский Чох сильно напоминает Кинерму: https://youtu.be/tJMIxgm0XSw,2022-02-01 20:08:04,0,0,0
1019,Рассвет в Кинерме! - 20,2022-01-12 10:18:05,4,0,0
1018,"Рождественская Кинерма!  С Рождеством Христовым!  Сказочной зимы,  Счастья и здоровья,  В сердце теплоты!",2022-01-06 23:47:01,3,0,0
1017,"Дорогое наши родственники, земляки и друзья! Крепкого здоровья, счастья, добра и радости вам и вашим родным!  Веселых новогодних праздников и уютных вечеров в кругу семьи и друзей!",2022-01-01 22:12:11,6,0,0
1011,"Прогулялись мы до нашей любимой Kuroijogi. На обратном пути на расстоянии в 200 метров  и только с одной стороны дороги собрали мешок мусора. Представляете сколько мусора лежит вдоль дорог, если на каждые 200 м собирать по мешку? 😵",2021-11-17 20:30:35,4,1,0
1010,Как вкусна печеная картошка по окончанию субботника!!!,2021-11-17 20:21:14,3,1,0
1008,ПОЗДРАВЛЯЕМ НАШЕГО ЛЮБИМОГО ДЯДЮ ВАНЮ С ДНЁМ РОЖДЕНИЯ!,2021-11-13 16:59:42,24,3,622
1007,"Что у вас нового? Наша сцена, скамейки и т. д. готовы. Мы рады и у нас прошло наше кулуарное открытие первой части нашего ""Kinnermäen ilokohtu"". Благодарим ИП Притупа Павла за хорошо проделанную работу. Мы все рады!  Р. S. Сцена понравилась не только жителям....  #тосдеревнякинерма,  #кинерма #самые красивыедеревнироссии",2021-11-10 11:48:56,11,1,0
1005,"Недавно в деревне мы создали ТОС ""Деревня Кинерма"". В этом году выиграли грант на обустройство нашего яблоневого сада и места отдыха кинермчан и гостей деревни. Первый этап: это изготовление сцены, скамеек, песочницы для малышей и мусорок. Наш подрядчик, ИП Притуп П. М., изготовил все детали на своей базе и в конце октября, за пару дней все конструкции были собраны на месте. #деревнякинерма #тосдеревнякинерма #самыекрасивыедеревнироссии",2021-11-06 18:16:21,3,1,0
1002,"Год назад мы отправились в автопутешествие по Республике Карелия и сняли для Вас большой фильм! Но материала оказалось так много, и к самому монтажу я подошёл настолько серьёзно, что работа над фильмом завершилась только сейчас. В него вложено колоссальное количество времени и сил, поэтому заварите себе чашечку чая или кофе и окунитесь в это приключение вместе с нами!  Друзья, Карелия совсем рядышком, и мы надеемся, что этот фильм пробудит в вас желание там побывать. Хотя бы на выходные.  Приятного просмотра!  #карелия #сортавала #ладожскиешхеры #валаам #рускеала #ахвенкоски #хонкасало #петрозаводск #кивач #сампо #воттоваара #гимолы #ляскеля #автопутешествие",2021-09-10 22:54:50,5,5,0
999,Приглашаем в гости на выставку!,2021-08-21 08:34:11,17,2,816
990,"10 августа - престольный праздник деревни Кинерма в честь нашей часовенной иконы Одигитрия Смоленская. А ещё, как говорили мои сыновья, день рождения деревни. Вчера мы провели замечательный день. Уютный, деревенско-домашний праздник, почти так как отмечали наши предки и о каком я давно мечтала. Торжественная и душевная Служба с крестным ходом вокруг деревни. Вчера первый раз за 20 лет, что живу в деревне, не было дождя, ранее всегда хоть чуть-чуть но небо прольёт на деревню дождика, а вчера во время крестного хода, когда батюшка Георгий окропил святой водой деревню, дома, людей и в результате с неба не пролилось ни капельки за весь день. Благодарим за ремонт и уборку часовни к празднику Галину Хейкканен, Марию Федулову, Людмилу Васенину и их помощников и Ведлозерской приход за украшение часовни и проведение службы. Такой красивой часовня ещё не была.                                                                    Больше о празднике напишу позже, было ещё интересное…. #кинерма.",2021-08-11 08:22:49,10,2,0
988,Побывали в этой душевной деревне. Остались фото на память и светлые впечатления),2021-07-30 12:19:46,4,2,0
976,"Ещё немного наших фото в ленту. Дядя Ваня научил вязать снопы. Хорошо, что ещё есть кому нас учить. #kinerma",2021-07-16 14:57:15,93,3,1978
971,Вчера на закате деревня вышла на жатву ржи.  Это первый сноп ржи в деревне за последние 70 лет. #kinerma,2021-07-16 13:03:54,116,7,1753
970,Загадочная находка.,2021-07-02 11:56:32,0,0,0
967,"Трехмесячные щенки кинермской сторожевой породы срочно ищут добрых хозяев! Сторожат кур и гусей. Лают на поросят, когда они убегают из двора. Играют с детьми. Любят туристов. Находятся у нас в Кинерме.",2021-06-20 22:44:22,6,3,0
966,"Доброго дня!) Хотели попросить Вас помочь в проведении исследования. Заполните, пожалуйста, анонимную анкету про российско-финский туризм. Будем очень благодарны, если сможете разместить её у себя на стене. https://forms.gle/NUDym5Tqe6hbL7wg7",2021-06-17 19:33:02,0,0,0
965,"Всем привет! Я домохозяйка из Карелии) Веду свой канал на ютуб. Мне очень нужны подписчики. Загляните, пожалуйста, и если вам понравятся видео - подпишитесь - это бесплатно))) очень жду вас!!!https://www.youtube.com/channel/UCciZFNrcyOcZX-7rVTGBjnQ",2021-05-03 21:49:56,0,1,0
961,#cvetkovanton,2021-04-26 16:30:50,4,1,0
958,"В солнечный, субботний день у нас в деревне СУББОТНИК!  Дружные соседи мы все вышли убрать территорию вокруг часовни. Вместе и работа спорится и чай вкуснее вместе пить после хорошей работы. Всем спасибо!  #кинерма #ТОСДеревняКинерма #самаякрасиваядеревня",2021-04-17 17:13:59,2,0,0
949,"Спасибо большое Надежде за тёплый прием. Незабываемые впечатления от аутентичного дома, живого огня в печке , погружения в таинство приготовления калиток и разговоров за самоваром.  Прислушайтесь к её удивительной речи, в которой слова как бусинки нанизаны на бесконечную нить .  В это место хочется возвращаться вновь и вновь.",2021-03-26 21:48:23,9,2,0
948,"Друзья! 20.03 посетили семьей деревню Кинерма Пряжинского района Республики Карелия, предварительно договорившись о посещении с хозяйкой деревни Надеждой. Впечатления самые запоминающиеся! Настолько душевно провели время. Сначала нам провёл экскурсию Егор, затем Надежда провела мастер-класс по изготовлению куклы-оберега. И, конечно, же иван-чай с карельской выпечкой- ""калиткой"". Восхищены общественной работой Надежды, продолжением традиций карельского народа и желаем ей неиссякаемых сил и желания делать это дальше! С удовольствием посетили бы это место ещё и летом, но, со слов Надежды, комары не кусают только местных! Так что запасайтесь средствами от насекомых. И между прочим, в этой деревне снимали фильм ""Огонь"" про наших спасателей.",2021-03-21 20:41:34,7,2,0
946,Нам очень приятно! Одигитрия Смоленская -  икона из Кинермы.  http://rk.karelia.ru/social/taktilnye-kopii-kartin-poyavilis-v-zalah-muzeya-izobrazitelnyh-iskusstv-karelii/,2021-03-10 12:23:10,2,0,0
945,https://vk.com/wall705944_8849,2021-03-08 09:21:00,1,0,0
939,Любимая Кинерма с высоты. Осенняя красота. Спасибо за чудесное видео.,2021-02-10 09:36:42,10,8,924
936,"Любимая киннермская часовенка, наша хранительница!",2021-02-07 10:38:07,10,1,771
932,Любимая Кинерма!,2021-02-04 21:12:01,9,1,673
928,Итоги велоприключений Всеволода Чевалкова по Республике Карелия. Деревня Кинерма и созерцание истории Карелии. https://quadrum.press/010-derevnya-kinerma-po-stranitsam-istorii/,2021-01-17 01:25:08,3,0,0
925,"ПЕТРОЗАВОДСКИЙ АВТОВОКЗАЛ ИЗМЕНИЛ РАСПИСАНИЕ РЕЙСОВ    Пассажирам, использующим автобус для поездок в Пряжинский район, следует быть внимательными.  С завтрашнего дня вносятся изменения в расписание движения рейса № 606 «Петрозаводск – Кинелахта, через Савиново», сообщает паблик «Автовокзал Петрозаводск».  С 15 января 2021 г. время отправления данного рейса переносится с 10:15 на 13:15.",2021-01-14 20:10:07,1,0,0
924,Осень 2020,2021-01-03 18:25:24,4,0,0
922,Как приятно...,2020-12-18 01:18:01,12,0,695
919,"Наши новости: 1. Уже известная, но повторюсь для тех, кто ещё не знает - с сентября месяца в деревне вместо 5 человек стало проживать 14. К нам переехала семья Притупов - мама, папа и 7 детей. Ура! Нас стало больше.  2. Теперь в Ведлозере живёт мастер по керамике Ирина Сафронова. 3. И теперь дети занимаются у Ирины на курсах по работе с глиной, а мамы готовятся заправлять ткацкий станок (станок нам предоставил #Домкарельскогоязыка, БЛАГОДАРИМ!) и пока режут тряпки.",2020-11-25 16:49:57,15,1,0
916,Добрый вечер! Собираюсь в марте апреле в Мурманскую область хотелось бы заехать в вашу деревню. Возможно где то у вас заночевать?,2020-10-31 22:08:56,0,0,0
915,Кто такие карелы? https://youtu.be/pdJJct7Ep5Y,2020-10-31 10:01:03,0,0,0
913,"Прекрасная ЖИВАЯ деревня ! Спасибо, что сохраняете всë это для потомков! Многие дети не знают сейчас, что такое деревня, что такое теплая печка, запаха дымка из труб, уже не говорю, как вкусно есть простую еду из печи. Мои дети теперь знают)))    Всем рекомендую к посещению Кинерму. Спасибо, что хоть не на долго вернули меня в детство.!",2020-09-29 16:02:13,12,0,0
910,"Красивое, ценное и необычайно атмосферное место. Небольшая деревенька, которой более 500 лет, один из живых символов Карелии, сохранившиеся до наших дней старинные деревянные дома, тишина и невероятное умиротворение. Всё это — карельская деревня Кинерма, которая четыре года назад была принята в ассоциацию самых красивых деревень и городков России и в которой живёт всего 5 человек. Здесь я побывала в июле и очень хочу поделиться своими впечатлениями с вами, дорогие подписчики. https://zen.yandex.ru/media/podmoskva/samye-krasivye-derevni-rossii-kareliia-kinerma-5f14c2f101126859c57cf77b",2020-08-30 16:30:44,3,1,0
907,"Спасибо, Игорь за прекрасное видео.",2020-08-25 00:29:20,12,0,1021
904,"Надежда, низкий Вам поклон и глубочайшая благодарность за гостеприимство и за Вашу любовь к своей замечательной малой Родине! Спасибо за то, что, благодаря Вам и Вашей семье, продолжает жить удивительная Кинерма! Благодаря Вам, Карелия навсегда в наших сердцах! Будем стараться приехать еще раз. Помогай Бог Вам во всех прекрасных трудах Ваших!",2020-08-11 16:12:16,9,1,0
903,Подскадите пожалуйста на территории комплекса есть гостевой дом или апартаменты где можно  остановиться на ночь?,2020-08-10 18:58:33,0,0,0
902,Всех с праздником!,2020-08-10 17:26:36,5,0,820
893,"Деревня Кинерма, Карельская деревня . Kinnermy. В поисках красивых мест Карелии",2020-07-22 15:27:56,2,0,0
891,"Доброе утро! Как к вам записаться? Планируем сегодня приехать по пути из Сортавала в Петрозаводск, но точного времени прибытия не знаем, ориентировочно часов в 13-14.",2020-07-13 06:28:23,0,0,0
887,Наши постоянные клиенты.,2020-06-25 17:51:25,46,0,1651
885,Наши гости...,2020-06-23 20:19:23,9,0,1165
884,Фото: Софья Тиетявяйнен,2020-06-21 15:56:56,16,0,1331
883,"РАДЫ СООБЩИТЬ, ЧТО МЫ ОТКРЫЛИСЬ! ЖДЕМ ВСЕХ В ГОСТИ! Остаются, правда, ограничения:  одна группа единовременно и не более 10 человек, в масках;   по предварительной записи;  время между группами на дезинфекцию.   МЫ НЕ УНЫВАЕМ И ПИРОГИ ДЛЯ ВАС ПЕЧЕМ. телефон для заявок: +7-921-226-20-49  Фото: Софья Тиетявяйнен",2020-06-21 15:53:39,61,1,1563
879,Спасибо Оле и команде за такой замечательный ролик. Кинерма ждёт гостей с нетерпением.  https://www.instagram.com/tv/CAKpO-PD8gj/?utm_source=ig_web_button_share_sheet,2020-05-14 14:50:54,13,1,1057
871,"В ""Книге Памяти Республики Карелия"" нашлось 12 уроженцев д. Кинерма ушедших на войну в 1941 году и не вернувшихся домой. Здесь список наших земляков. ВЕЧНАЯ ПАМЯТЬ!   (список может быть не полным, не все тома книги просмотены)",2020-05-09 00:17:47,30,2,1275
868,"Дорогие друзья ! В канун Великого праздника Победы хочу поделиться хорошей новостью ! Почти 7 лет мы разыскивали родственников Королева Семена Петровича, летчика погибшего 3 сентября 1941 года в деревне Кинерма. Они нашлись в городе Таганроге.Документ прилагается.",2020-05-05 23:02:11,5,0,0
866,Традиционный фотоотчёт Раймо Ахонен о последней поездке Друзей Кинермы в Нюхчу и Кинерму прошлым летом: https://raimoahonen.photodeck.com/-/galleries/travelling/travel-in-karelia/kyry-2019/-/medias/first?fbclid=IwAR2-q0aNydSoxeiemnliAaV2tzjfSPngKCTDnoufEX5xt-1XUlinxgi_Rns,2020-05-05 19:00:23,2,0,0
862,О карелах и их традициях.,2020-05-03 12:43:10,3,0,474
858,"Карельская деревня Кинерма подготовилась к ""всеобщей самоизоляции"" еще с советских времен  ttps://stolicaonego.ru/news/karelskaja-derevnja-kinerma-podgotovilas-k-vseobschej-samoizoljatsii-esche-s-sovetskih-vremen/",2020-04-20 21:23:30,29,2,979
856,"Кругом тишина, все замерло и готовится к Светлому Христову воскресению! В деревне тишина и мы тоже готовы.  С наступающим  праздником!",2020-04-18 20:53:44,118,1,1760
855,"Ещё недавно мы радовались приходу зимы. Приходила она долго. Придёт, уйдёт.... А сейчас очень ждём весеннего тепла, а зима- то уходить не хочет. Вроде и снег основной уже сошёл и подснежники зацвели, а снег идёт и идёт, падая мягкими хлопьями на прошлогоднюю траву.  Но все проходит и весна придет . А я уже очень жду первую крапиву. Очень хочется щей из крапивы, а ещё нашла рецепт песто из крапивы, нетерпится попробовать. Расти она начинает вдоль стен домов с южной стороны. Но, пока ещё зелень не торопится вылезать. А мы ждём с нетерпением.",2020-04-15 12:16:01,9,0,565
851,❗❗❗Девочки кто хочет заниматься вещами и каждый день зарабатывать🤗пишите🔥ссылка ниже на страницу https://vk.com/id572707474,2020-04-12 21:51:32,0,0,0
846,"Всем доброго дня! Предлагаю посмотреть 3 сюжета ГТРК Карелия для передачи « Свой взгляд» 2005 г. (авторы Елена Белоусова и Владимир Славов) ""Ведлозеро"", ""Кинерма"", ""Хоттила"" по ссылке - https://vedlozero.ru/poselenie/pressa/syuzhety-gtrk-kareliya-dlya-peredachi-svoj-vzglyad-2005-g-avtory-elena-belousova-i-vladimir-slavov",2020-03-20 17:24:57,0,0,0
845,Кинерма. 17 марта 2020 года.,2020-03-17 17:22:16,8,0,0
839,"Вот и зима вроде пришла... надеемся, что быстро не уйдет. А красота-то какая кругом... Снега маловато еще...",2020-02-05 10:17:21,57,1,1353
835,У Кинермы нет конкурентов в этом видео. Ответ прост - гармония традиционных карельских построек и окружающей природы.,2020-01-26 14:08:00,12,1,641
832,"Дорогие наши родственники, друзья, соседи, коллеги и  гости нашей деревни - от всей души поздравляем вас с наступающим Новым годом!  Хочется вам пожелать семейного благополучия, финансовой стабильности и уверенности в завтрашнем дне. Чтобы все ваши задумки были реализованы беспрепятственно и удача сопутствовала вам ежеминутно. Что бы Новый год принёс вам огромный заряд бодрости, железное здоровье, душевный покой и оптимизм. Всего вам доброго и хорошего в Новом году!",2019-12-31 21:29:42,13,0,0
818,"11- 12 октября провели время в д. Кинерма по проекту КРОО ""Содружество народов Карелии"" ""Научиться жить вместе"". Знакомились, удивлялись, узнавали, учились и вместе радовались - даже несмотря на самую осеннюю карельскую погоду!  Спасибо всем-всем за желание быть вместе и искренность эмоций! Спасибо хозяйке деревне Надежде и ее семье за помощь и радушие! Восхищены вдумчиво-серьезным Иваном, солнечно-артистичным - улыбчивым Егором и надежным плечом Игоря! Спасибо!  Смотрите замечательный репортаж Анатолия Цыганкова здесь: https://vk.com/id61826351",2019-10-14 11:50:39,2,0,0
808,Телеканал «Культура» покажет передачу о карельских Пегреме и Кинерме,2019-09-11 15:39:53,52,5,2077
797,Залайкате помогите. Кто писал найти. Это про брата моей бабушки. 3. 09.1941 погиб. Не могли узнать где.  Номер телефона не рабочий и почты. Момогите связаться с женщиной что писала про Королев Степана Петровича 1917 года рождения летчика,2019-08-23 16:55:02,0,0,0
795,"""Запомните мою фамилию"" (фамилия режиссера при рождении Черномазов - прим. ред.). Режиссера, видимо, задело, что все ""лавры"" этого кинопроекта приписывались журналистами на протяжении всего лета не ему, а директору киностудии. Ну, и справедливости ради заметим, что далеко не все жители деревни ""с теплом"" приняли идею съёмок. Отдельное спасибо за ""человеческую поддержку"", полученную пенсионеркой Анной Ивановной от людей в чёрном. https://runaruna.ru/articles/29558-zapomnite-moyu-familiyu-rezhisser-studii-mihalkova-rasskazal-o-semkah-pozhara-v-derevne-kinerma/",2019-08-20 18:33:14,9,0,975
786,"Кинерма: нашумевший пожар - ""Республика""",2019-08-16 14:57:24,11,3,1411
778,"BREAKING NEWS: Огонь, раздуваемый вертолетами, - этого даже МЧС не ожидали..",2019-08-15 23:22:50,13,0,1203
771,Они вернулись... Нанесенный деревне ущерб уже превзошел все ожидания. Напрашивается слово ВАНДАЛИЗМ. А что ждет жителей деревни этой ночью?,2019-08-15 20:13:41,24,4,1619
745,"Стала известна дата поджога двух бутафорских строений на поле рядом с деревней для съёмок зрелищных сцен фильма-катастрофы - 15 августа. Об этом нам сообщил один из сотрудников МЧС. Контролировать горение будут сразу несколько пожарных расчётов из Петрозаводска, о чём указано в прилагаемом письме. Будем надеяться, что в этот день не произойдёт других незапланированных возгораний в Петрозаводске и его окрестностях.",2019-07-18 08:37:38,39,10,2227
744,"Вчера на совхозном поле наблюдалось такое вот свечение. Съёмки фильма ""Огонь"" подходят к финальной стадии. Ржавую технику и бетонные плиты, кстати, убрали из деревни. И на том спасибо.",2019-07-14 10:10:54,56,5,1757
739,"Что бы не творилось вокруг, жизнь все равно идёт вперёд и запланированный ещё прошлым летом мастер-класс по строительству карельского забора в деревне с успехом прошел в эти дни. Мы, к сожалению, все время забываем фотографировать процессы нашей жизни. И на это раз тоже,  хорошо, что вспомнили уже в конце. Спасибо большое Тимо Реко из Йоенсуу, который в свой отпуск приехал к нам и учил нас технологии строительства изгородей. Спасибо большое обучающимся: Игорю и Егору Калмыковым, Никите Притупу и двум волонтёрам из Москвы Дмитрию и Алле. Сегодня забор достраивали Тимо и Егор, поэтому только они есть на фото.",2019-07-03 20:34:14,70,1,5602
738,"""Икона «Богоматерь Одигитрия Смоленская». Начало XVI века из деревни Кинерма Пряжинского района. Ее привез в музей из экспедиции Владимир Платонов. Хозяева, в доме которых находилась икона, долго не хотели отдавать ее в музей. Владимиру Георгиевичу удалось преодолеть их недоверие. Сегодня икона – одна из жемчужин коллекции древнерусской живописи музея"".",2019-06-29 17:49:17,19,2,1111
736,"Дрова у дома  Кино в иллюминаторе, и в каждом трансформаторе, Кино в иллюминаторе видно... Оно, конечно, русское, но всё же непонятное В деревне нашей снятое - кино.  А звёзды тем не менее, с Хабенским без сомнения, Чуть ближе, но всё также холодны. И, как в часы затмения, в затишьи между съёмками  Дождя ждём и земные видим сны.   И снится нам не рокот лесовозов, Не эта киностудии толпа. А снятся нам дрова, дрова у дома Зелёные и мокрые дрова...",2019-06-29 09:30:01,45,3,1374
710,"Нашумевшие съемки начнутся в Кинерме 14 июня. Киностудия подписала план съемок с Министерством культуры Карелии и Главой Ведлозерского сельского поселения. Все согласовано и декорации построены. На сегодняшний день нам обещали не использовать открытый огонь, в самой деревне снимать будут свадьбу в течении 3-4 дней, остальное будут снимать за деревней в построенных декорациях. Свою базу расположат тоже за деревней. Вместо прозвучавшей вначале информации о количестве участников в 300 человек, на сегодня говорят, что будет максимум 120-150. Во время съемок постоянно будут дежурить пожарная, скорая и полиция. В начале июня Фонд поддержки карельского культурного наследия тоже подписал договор с киностудией. За эксплуатацию деревни нам по договору заплатят 300 000 руб. 80% жителей поддерживают подписание договора. В первую очередь эти средства пойдут на ремонт самого старого колодца в деревне, в котором из-за гнилого сруба стала портится вода.  Сегодня Студия начала подписывать договора с каждым домом отдельно. Уже подписали договора 5 домов.",2019-06-11 23:43:54,5,0,0
702,"Экскурсия по деревне секретаря финской общественной организации ""Друзья Кинермы"". Стоит ли думать шире своих заборов?",2019-06-08 18:31:37,16,1,1058
698,"Появившиеся на территории уже не охраняемой государством деревни новые кучи сена говорят о серьёзности намерений кинокомпании использовать огонь для масштабных съёмок пожара. Желание защищать свои дома, несмотря на уговоры, остаётся непоколебимым у местных жителей, которые уже выставили свою охрану и дополнительно ""украсили"" фасады. #firewood #СтопОгонь",2019-06-06 07:03:44,37,2,1227
696,В деревне появился первый чоповец :),2019-06-04 19:35:54,22,0,728
695,"""Мы - не декорация!"" Кажется, до киноделов начало доходить, что огонь вблизи от деревни использовать нельзя. https://www.svoboda.org/a/29972061.html",2019-06-03 08:41:27,39,4,1043
692,Свет! Камера! Дракарис!,2019-06-01 12:20:07,13,0,716
688,"Судя по всему, жителей и гостей Кинермы ждёт ""Горячее лето 19-го"". К творчеству г-на Михалкова у нас вопросов нет, т.к. мы не редколлегия и не жюри кинофестиваля. К тому же, как нам известно, съёмками фильма ""Огонь"" занимается какой-то другой нужный режиссёр. Главная претензия жителей к кинокомпании - в неправильном, с нашей точки зрения, выборе места съёмок, о чём свидетельствует здравый смысл многих комментаторов и недавно полученное письмо из Управления по охране объектов культурного наследия.",2019-05-31 12:12:09,17,3,817
682,"Деревня начинает преображаться в ожидании киносъёмок. За арт-дизайн отвечают сами старожилы. Так что, извините, если что не так.",2019-05-28 08:00:24,32,0,831
679,"В Кинерме появился новый стартап ""Файервуд"". Не путать с дровами :)",2019-05-26 10:42:25,18,0,780
675,"""Овчинников намекнул, что органы местного самоуправления могут ввести на своей территории особый противопожарный режим, который не позволит сжигать что-либо. Об этом представитель МЧС сообщил в четверг на заседании Заксобрания Карелии.""",2019-05-23 12:55:27,7,0,630
674,"Картина начинает проясняться. Две цистерны с водой по 30 кубов каждая и 20 сотрудников МЧС будут защищать 10 памятников архитектуры. На рукав длиной 1,5 км (!) из полусухой Куры, как впрочем и на местные колодцы надежды мало.",2019-05-22 17:04:45,8,0,567
669,"Продолжаем следить за развитием событий вокруг съёмок с использованием открытого огня близи от деревни. Тюки с сеном уже завезли. Спасибо, конечно, но коров и лошадей уже не осталось. https://www.karelia.news/news/2400020/eto-ne-pozar-eto-kontroliruemoe-gorenie-kinosniki-rasskazali-o-semkah-v-kinerme-i-perelozili-otvetstvennost-na-karelskih-cinovnikov",2019-05-21 18:57:42,8,1,731
659,На этом фото можно увидеть как близко от объектов деревянного зодчества карел-ливвиков возводятся бутафорские строения для неоднократных съемок сцен пожара этим летом прямо за деревней у кромки леса.,2019-05-17 11:51:08,16,0,747
653,"Следим за развитием событий на всех каналах страны. Представители кинокомпании частично пошли на попятную, заявив что в Кинерме не будет использоваться огонь для сжигания декораций. Можно ли им верить? https://www.youtube.com/watch?v=-3QQv9DhXRA",2019-05-15 15:12:06,25,0,753
641,Ещё немного картинок восхитительной Кинермы http://benzinych.ru/benzin/35552,2019-04-10 13:08:53,7,0,0
640,Довелось побывать в вашей замечательной деревне осенью прошлого года. Мы с супругой были в восторге! http://benzinych.ru/benzin/35552,2019-04-10 13:07:55,3,0,0
634,"Кинерма рулит! Фото нашего дома на заднике песни на стихи Высоцкого ""Я несла свою беду"" в программе Первого канала ""Три аккорда"".",2019-04-08 15:16:18,69,2,1404
632,Спасибо Илье за прекрасные фотографии.,2019-03-28 15:13:45,18,1,535
628,Поездка в Кинерму.,2019-03-02 16:06:14,5,0,0
616,"Приглашаем Вас принять участие в незабываем мероприятии:  https://vk.com/kalevala_fest    В Санкт-Петербурге дан старт подготовки ХIII Международного этнофестиваля ""Земля Калевалы-2019"" 🇷🇺    Этнофестиваль, ставший ежегодным, проводится с 2007 года и объединяет потенциал культуры и науки, искусства и образования эпического региона Калевалы - территорий Северо-Запада России, Ленинградской области, Карелии, Финляндии и других северных стран.    Центральное событие этнофестиваля - церемония открытия, традиционно состоится в Штаб-квартире Русского Географического Общества в Санкт-Петербурге в марте 2019 года и будет приурочено к Международному дню Калевалы.    В Фотоконкурсе ""Лики Земли Карельской"" могут принять участия как профессиональные фотографы, так и фотографы-любители.  https://vk.com/kalevala_fest?z=album-49700017_256472310    Основная цель Фотоконкурса – привлечение внимания широкой общественности России, Финляндии, государств Балтийского котла к совместному изучению и сохранению уникальных природных и культурных богатств, общей истории, самобытной материальной и духовной культуры по средствам фотоискусства. Ограничений по полу, место проживания, возрасту для участников нет. От каждого участника принимается не более 4 фотографий.",2019-01-06 01:34:13,2,0,0
615,"Традиционный рождественский корпоратив ""пиккуйоулу"" Друзей Кинермы в Оулу. Чуть позже смотрим фото Раймо Ахонен о летней поездке здесь: https://raimoahonen.photodeck.com/m/-/galleries/travelling/travel-in-karelia",2019-01-05 16:55:45,22,3,913
613,"В деревне тишь да благодать, снег тихонечко идёт, печка топится и в окошке отражается.",2018-12-23 15:05:14,10,0,0
612,Турбюро Киннермяки: https://blogit.kaleva.fi/romanin-ja-olgan-seikkailut/2018/11/26/matkatoimisto-kinnermaki/,2018-11-26 20:30:05,9,1,667
606,Проект по возрождению Кинермы. Как все начиналось в далеком 1998-м году: https://blogit.kaleva.fi/romanin-ja-olgan-seikkailut/2018/10/08/kinnermaki-projektin-kick-off/,2018-10-09 07:47:20,23,4,895
601,"Новый видеоклип группы ""Электричество Суйстамо"", частично снятый в Кинерме: Kuka uskaltaa ajaa... https://m.youtube.com/watch?v=bDyrDoq_hcU&feature=youtu.be",2018-08-16 18:37:54,8,1,637
600,"Доброе утро, Кинерма! https://www.1tv.ru/shows/dobroe-utro/reportazh/bolshoe-karelskoe-puteshestvie-valaamskaya-klubnika-i-ne-tolko-dobroe-utro-fragment-vypuska-ot-13-08-2018",2018-08-14 07:39:39,10,1,572
599,Без комментариев.,2018-08-10 12:33:54,5,1,649
597,"Говорит и показывает  Karjalan TV:  ""Общество друзей Кинермы отмечает 20-летие своей деятельности. Торжество, посвящённое этой дате, прошло в деревне Кинерма Пряжинского района 28 июля. В Кинерме приветствовали друзей из Суоми, посадили яблоневый сад и съездили на фотовыставку Раймо Ахонена в Ведлозеро.   🏡  Jo 20 vuottu Kinnermäen ystävät-seuru auttau kinnermäläzile säilyttiä omua eländypaikkua. Suovattan Kinnermäis oli pruazniekku. Sen hantuzis Kinnermän kandueläjät, gost'at toizis kylis da ystävät Suomespäi istutettih juablokkupuuusavun, kudai on kylän elvyttämizen merkinny, da käydih Vieljärveh Raimo Ahozen foto-ozutteluh.""  https://m.youtube.com/watch?feature=youtu.be&v=RVw0UbtQtdA",2018-07-31 10:33:32,11,0,583
596,"Презентация ""Друзья Кинермы 20 лет 1998-2018"": https://drive.google.com/file/d/1NRhGxM92F6Se7RvmorqBzVpYQblC1r8P/view?usp=sharing",2018-07-29 08:24:08,8,0,563
595,"""... я знаю, саду цвесть, когда такие люди в краю карельском есть."" Посадка яблоневого сада в Кинерме прошла успешно. Спасибо всем!",2018-07-28 18:14:26,29,0,714
