id,text,date,likes,reposts,views
27,"Уважаемые участники Марафона записей вепсской и карельской речи!   ⚡⚡⚡В настоящий момент мы уже получили записи на карельском и вепсском языках из разных районов нашей республики, в том числе из Пряжинского, Олонецкого, Прионежского, Медвежьегорского районов, а также из Костомукшского ГО и Ленинградской области! ❤ Благодарим всех участников, кто уже откликнулся, и очень ждём новые заявки!  😇Напоминаем вам, что отправить свои заявки на участие вы можете до 1 июля включительно по адресу: vepkar@illh.ru с пометкой «Слушаю родной говор».  ‼Внимание! Заявки, отправленные после 1 июля, учитываться в конкурсе не будут.   Более подробную информацию о том, что, где, когда, кого и как записывать, можно узнать из Положения о Марафоне записей вепсской и карельской речи!👇",2023-05-29 17:31:43,19,7,1212
26,"Добрый день, уважаемые участники! ✍С нетерпением ждём ваших заявок!  💥Ваша задача: сделать запись карельской или вепсской речи длительностью не более 15 минут от НОСИТЕЛЯ карельского или вепсского языка.  ❗Обратите внимание: текст должен быть ОРИГИНАЛЬНЫМ. Зачитанные тексты из опубликованных источников (книги, журналы, газеты на карельском или вепсском языках) к рассмотрению не принимаются. Темы сбора материала: – рассказ информанта о себе, своей семье, о своих земляках; – рассказ о традициях и обычаях семьи; – рассказ информанта об истории родного села, деревни, города, о происхождении названия; – местные поверья, предания и легенды; – рассказ информанта о предметах быта, занятиях местных жителей; – забавный случай из своей жизни или из жизни родного села, деревни, города.  🎧Запись речи может быть выполнена на диктофон, видеокамеру или телефон. Она должна быть произведена в помещении. В записи не должно присутствовать посторонних источников звука. Она должна максимально отражать услышанный собирателем текст – в записи не должно быть каких-либо изменений, поправок, дополнений, редактирования; не допускается монтаж и обрезка записей  💿📀💽 Аудио- или видеозапись по любой из выбранных тем отправляется организаторам марафона по адресу: vepkar@illh.ru с пометкой «Слушаю родной говор» не позднее 1 июля 2023 г.  В письме необходимо указать: - информацию об участнике / участниках марафона: индивидуальная заявка: фамилия, имя и отчество участника марафона, дата рождения, место проживания, место учебы или работы, контактная информация (телефон и адрес электронной почты); коллективная заявка (семья, разновозрастные группы, в том числе объединения краеведов, школьный класс и др.): фамилия, имя, отчество каждого участника, дата рождения, место проживания, место учебы или работы; фамилия, имя, отчество организатора (учитель и т. д.), дата рождения, место проживания, место учебы или работы, контактная информация (телефон и адрес электронной почты);  - информацию об исполнителе / информанте: фамилия, имя и отчество информанта; дата и место рождения; место проживания; образование; кем и где работал; место, дата и тема записи.  К заявке прилагаются фотографии информанта (при его согласии), населенного пункта, в котором была произведена запись, объекта повествования. Фотографии могут быть сделаны участником марафона или отсканированы.",2023-04-18 13:45:50,6,1,201
25,💥Сюжет от САМПО ТВ 360°,2023-03-28 19:23:28,3,0,196
24,"Сегодня в Этнодоме состоялась встреча со студентами 4. курса кафедры прибалтийско-финской филологии Института филологии и кафедры теории и методики начального образования Института педагогики и психологии ПетрГУ.   В рамках встречи н.с. сектора языкознания ИЯЛИ КарНЦ РАН Александра Родионова рассказала об архитектуре и возможностях Открытого корпуса вепсского и карельского языков (dictorpus.krc.karelia.ru), а также пригласила студентов и преподавателей к активному участию в Марафоне записей вепсской и карельской речи.   Напоминаем вам, что необходимо сделать, чтобы принять участие в Марафоне: - сделать запись карельской или вепсской речи на диктофон, видеокамеру или телефон длительностью не более 15 минут от НОСИТЕЛЯ карельского или вепсского языка.  - запись должна быть произведена в помещении. В записи не должно присутствовать посторонних источников звука.  Темы сбора материала:  – рассказ информанта о себе, своей семье, о своих земляках;  – рассказ о традициях и обычаях семьи;  – рассказ информанта об истории родного села, деревни, города, о происхождении названия;  – местные поверья, предания и легенды;  – рассказ информанта о предметах быта, занятиях местных жителей;  – забавный случай из своей жизни или из жизни родного села, деревни, города.    В письме необходимо указать:  - информацию об участнике / участниках марафона:  индивидуальная заявка: фамилия, имя и отчество участника марафона, дата рождения, место проживания, место учебы или работы, контактная информация (телефон и адрес электронной почты);  коллективная заявка (семья, разновозрастные группы, в том числе объединения краеведов, школьный класс и др.): фамилия, имя, отчество каждого участника, дата рождения, место проживания, место учебы или работы; фамилия, имя, отчество организатора (учитель и т. д.), дата рождения, место проживания, место учебы или работы, контактная информация (телефон и адрес электронной почты);    - информацию об исполнителе / информанте:  фамилия, имя и отчество информанта; дата и место рождения; место проживания; образование; кем и где работал; место, дата и тема записи.    К заявке прилагаются фотографии информанта (при его согласии), населенного пункта, в котором была произведена запись, объекта повествования. Фотографии могут быть сделаны участником марафона или отсканированы.   Ждём ваши заявки по адресу:vepkar@illh.ru с пометкой «Слушаю родной говор» не позднее 1 июля 2023 г.",2023-02-20 16:17:31,25,14,1080
23,"Небольшой комментарий о Марафоне записей вепсской и карельской речи прозвучали в выпуске новостей [club89004728|Karjalan radio 102,2FM. Kodirandaine] на людиковском наречии карельского языка. Вы сможете узнать о том, как возникла идея создания Марафона, его задачах, кто может принять участие в нём, какие записи можно присылать, и о чём рассказывать.  Kuundelgat ga ottagat vuit' Marafonah👍",2023-02-01 19:57:40,4,1,399
22,"❓У нас часто спрашивают, должен ли владеть языком собиратель?  ❗Отвечаем: это вовсе не обязательно! Главное, чтобы языком владел тот человек, которого Вы собираетесь записывать.  Поэтому, если Вы языка не знаете, но хотите записать, например, свою бабушку или соседа, для которых вепсский или карельский язык являются родными, тогда смело за дело!  ❗Участником марафона считается человек, отправивший заявку на адрес: vepkar@illh.ru 💥С нетерпением ждем заявок!",2023-01-28 11:50:10,15,6,734
20,Karjalas mäneb karjalan da vepsän paginan marafon,2023-01-27 18:32:48,23,4,754
18,В Карелии стартовал марафон карельской и вепсской речи,2023-01-27 18:31:49,78,11,1607
17,Tutkimus: Karjalaiset tutkijat keräävät vepsän ja karjalan kielen puhenäytteitä,2023-01-26 20:22:23,13,0,359
16,,2023-01-26 18:43:33,13,3,305
15,,2023-01-26 16:29:30,9,0,266
12,"Добрый день, уважаемые участники!  ❓Что необходимо сделать, чтобы принять участие в Марафоне?   💥Ваша задача: сделать запись карельской или вепсской речи длительностью не более 15 минут от НОСИТЕЛЯ карельского или вепсского языка.   ❗Обратите внимание: текст должен быть ОРИГИНАЛЬНЫМ. Зачитанные тексты из опубликованных источников (книги, журналы, газеты на карельском или вепсском языках) к рассмотрению не принимаются.  Темы сбора материала:  – рассказ информанта о себе, своей семье, о своих земляках;  – рассказ о традициях и обычаях семьи;  – рассказ информанта об истории родного села, деревни, города, о происхождении названия;  – местные поверья, предания и легенды;  – рассказ информанта о предметах быта, занятиях местных жителей;  – забавный случай из своей жизни или из жизни родного села, деревни, города.   🎧Запись речи может быть выполнена на диктофон, видеокамеру или телефон. Она должна быть произведена в помещении. В записи не должно присутствовать посторонних источников звука. Она должна максимально отражать услышанный собирателем текст – в записи не должно быть каких-либо изменений, поправок, дополнений, редактирования; не допускается монтаж и обрезка записей   💿📀💽 Аудио- или видеозапись по любой из выбранных тем отправляется организаторам марафона по адресу: vepkar@illh.ru с пометкой «Слушаю родной говор» не позднее 1 июля 2023 г.  В письме необходимо указать:  - информацию об участнике / участниках марафона:  индивидуальная заявка: фамилия, имя и отчество участника марафона, дата рождения, место проживания, место учебы или работы, контактная информация (телефон и адрес электронной почты);  коллективная заявка (семья, разновозрастные группы, в том числе объединения краеведов, школьный класс и др.): фамилия, имя, отчество каждого участника, дата рождения, место проживания, место учебы или работы; фамилия, имя, отчество организатора (учитель и т. д.), дата рождения, место проживания, место учебы или работы, контактная информация (телефон и адрес электронной почты);    - информацию об исполнителе / информанте:  фамилия, имя и отчество информанта; дата и место рождения; место проживания; образование; кем и где работал; место, дата и тема записи.    К заявке прилагаются фотографии информанта (при его согласии), населенного пункта, в котором была произведена запись, объекта повествования. Фотографии могут быть сделаны участником марафона или отсканированы.",2023-01-26 11:55:00,80,48,3111
11,"Если у вас есть вопросы по нашему Марафону, то задавайте их, пожалуйста, в рубрике «Вопросы и ответы» https://vk.com/topic-218387061_49756825",2023-01-26 11:39:00,6,2,618
8,"Прослушать образцы диалектной вепсской и карельской речи можно на Аудио-карте прибалтийско-финских языков Карелии и сопредельных областей. Хотелось бы вам, чтобы ваши голоса или голоса ваших родственников и односельчан тоже зазвучали на этой карте? Тогда мы ждем от вас интересных записей!!! 🎧",2023-01-24 15:22:48,25,11,1037
5,,2023-01-23 17:24:34,15,1,394
4,,2023-01-23 16:03:18,8,2,691
3,,2023-01-23 16:02:56,7,0,369
2,"Дорогие друзья! Приветствуем вас в группе марафона записей вепсской и карельской речи!  Межрегиональный марафон записей вепсской и карельской речи «Слушаю родной говор», посвященный памяти Матвея Михайловича Хямяляйнена (1903–1988) и Григория Николаевича Макарова (1918–1972), направлен на выявление, сохранение и популяризацию прибалтийско-финской речи Северо-Запада Российской Федерации.    Марафон проходит в рамках осуществления проекта Российского научного фонда № 22-28-20215 «Создание речевого корпуса прибалтийско-финских языков Карелии», проводимого совместно с органами власти Республики Карелия с финансированием из Фонда венчурных инвестиций Республики Карелия (ФВИ РК).    Цель марафона: содействие повышению и развитию общественного интереса к сохранению и изучению языка и культуры прибалтийско-финских народов Северо-Запада Российской Федерации.    К участию в марафоне приглашаются все желающие, в том числе:  – лица, владеющие вепсским или карельским языком;  – обучающиеся общеобразовательных учреждений, учреждений среднего профессионального и высшего образования;  – учителя общеобразовательных учреждений, педагоги дополнительного образования, работники учреждений культуры, методисты.    Собирательский этап марафона проводится с 23 января по 1 июля 2023 г. на территориях Республики Карелия, Ленинградской, Вологодской, Тверской и Мурманской областей и включает запись вепсской или карельской речи от носителя или выявление в личном архиве участника марафона записей вепсской или карельской речи. Длительность записи до 15 минут.  Участники марафона будут отмечены сертификатами, а победители – изданиями ИЯЛИ КарНЦ РАН, денежными поощрениями и дипломами в номинациях «индивидуальная заявка» и «коллективная заявка» в группах:  – школьники;  – студенты;  – взрослые;  – смешанная группа.    Победители марафона будут объявлены 7 октября 2023 г.  Лучшие записи будут размещены в речевом подкорпусе Открытого корпуса вепсского и карельского языков.    Об условиях участия в марафоне читайте в положении.",2023-01-23 16:00:04,37,24,3307
