topic,relatedness,text,date,group,likes,reposts,views
война,0.4343,"★ Никто не забыт, ничто не забыто! ★  ----------------------------------------------------------------------------------------------------------------------- Анастасия Звездина – советская подпольщица  в составе Олонецкого подпольного райкома ВКП(Б),  связная Карельского фронта.  Награждена орденом Красного Знамени, орденом Ленина.  Расстреляна белофиннами",2020-05-06 15:18:28,,117,5,2200
война,0.4342,"🇨🇳 Герои Советского Союза, уроженцы Карелии  . ★ Никто не забыт, ничто не забыто! ★ Аллея Славы в Петрозаводске  ------------------------------------------------------------------------------------------------------------------------- Иван Ильич Артамонов (1914 - 1985 г.г.)  Родился 6 (19) ноября 1914 год в деревне Степаннаволок (ныне Олонецкий район Карелии) в семье крестьянина. Карел. После окончания начальной школы работал на лесозаводе.  Призван в Красную Армию в 1936 году. Участвовал в боях на реке Халхин-Гол в 1939 году.  Окончил курсы младших лейтенантов. В 1941 году принят в члены ВКП(б).  Участник Великой Отечественной войны с августа 1942 года. Сражался на Сталинградском, Брянском, Центральном и 1-м Белорусском фронтах.    Под командованием майора Ивана Артамонова 436-й отдельный истребительно-противотанковый дивизион (399-я стрелковая дивизия, 48-я армия, 1-й Белорусский фронт) отличился в боях 3 сентября 1944 года во время прорыва обороны противника и форсирования реки Нарев, а затем и удержания на западном берегу реки Нарев.  На пути к реке Нарев артгруппа танкового десанта, руководимая Артамоновым, действуя в тяжелых условиях, при наличии противника на флангах и в тылу, отбила ряд крупных контратак пехоты и танков противника.  Пройдя с боем за сутки более двадцати километров, первым к утру 4 сентября 1944 года вышел на берег реки Нарев, когда противник переправлял свою технику и обозы на западный берег. С хода развернув дивизион, Иван Артамонов начал расстреливать переправившегося противника, в результате чего, не успев переправить остатки своих войск, противник взорвал переправу, а оставшаяся группа на восточном берегу была уничтожена дивизионом совместно с пехотой авангарда.  Рассеяв остатки контратакующей группы противника, продвинулся вперёд на шесть километров и удержал вместе с авангардом пехоты захваченный плацдарм до подхода основных сил.    Указом Президиума Верховного Совета СССР от 18 ноября 1944 года за образцовое выполнение боевых заданий командования и проявленные при этом мужество и героизм, майору Ивану Ильичу Артамонову присвоено звание Героя Советского Союза с вручением ордена Ленина и медали «Золотая Звезда» (№ 4728).    После войны продолжал службу в рядах Советской Армии.  Жил в Петрозаводске. Скончался 16 мая 1985 года.    Фото из Национального архива Республики Карелия",2020-03-19 11:47:00,,90,9,3565
война,0.4342,"🆕 Наш второй отряд Росгвардии прибыл домой из районов  проведения специальной военной операции – первый вернулся апреле.    Встречали бойцов на перроне петрозаводского вокзала вместе с семьями – как подобает, с оркестром и почестями. Подразделение в полном составе, потерь нет, все живы.    Выражаю благодарность гвардейцам за четкое выполнение поставленных задач. Их командирам – за профессиональное и ответственное руководство. Семьям – за то, что ждали, верили, молились.    Спасибо за службу!",2022-07-11 22:39:28,,155,15,3871
война,0.434,"★ Страницы истории Карелии ★ Ондозерский десант `````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````  В сентябре исполнится 77 лет со дня гибели т.н. Ондозерского десанта. Я более-менее подробно узнал о таком факте три года назад, но в такой исковерканной версии, что просто диву дался : https://m.vk.com/wall234802384_751 Меня всё время тревожила мысль о неправдоподобности изложенных мне и мною событий. Тогда я обратился за советом и получил документально-виртуальное разъяснение из Муезерского района от Поттоевой Татьяны, директора Муезерской районной библиотеки, и Петренко Татьяны, библиотекаря Ругозерской сельской библиотеки. За что им большое спасибо!💐 И посему предлагаю новую версию своего видения событии.  ""Ондозерский десант. Беспощадный финал.""  Онда. Сентябрь сорок второго. Стрелковый десант огрызается снова. И финский в тревоге гудит гарнизон, Неся ощутимый в потерях урон.  Их егеря не ведали срама Визит нанося в Петровские Ямы. Где жгли убивая - фашистская масть - Равняя с землёй санитарную часть.  Двенадцать часов держал оборону Стрелковый десант, в бой ввязавшись с разгону. Не вышло прийти на подмогу спецроте -  Остался десант погибать на болоте.  И зимы сменяют короткое лето, Ондозеро также встречает рассветы. И воды толкаясь о слизкие скалы Всё тризну справляют погибшим устало.  Десанту на Онде из сорок второго По почести залп из ружейных винтовок! Потомкам же факт на примере наглядный: Приказ легковесен - финал беспощадный.  21.08.2019 г. Костин.С.В.  🔖 От наших подписчиков  ~~*~~~* ~~~*~~~*~~~* ~~~*~~~* ~~~* ~~~*~~~*~~~*~~~*~~~*~~~*~~~",2019-08-21 21:00:25,,38,4,1953
война,0.4337,"Глава РК Артур Парфенчиков выразил соболезнования:  ▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂ Тяжелые известия – ещё трое наших земляков погибли в ходе СВО.  Они были там, где труднее всего - на переднем фланге сражения.  Вот имена героев, которые навсегда останутся в нашей памяти:    - Ефрейтор Николай Козлов, связист десантно-штурмового батальона, кондопожанин;  - Сержант Андрей Фёдоров, заместитель командира взвода войсковой части, житель Пряжинского района;  - Прапорщик Эдуард Пахомов, помощник гранатомётчика десантно-штурмового батальона, сегежанин.    Низко кланяюсь их мужеству и подвигу. Приношу глубокие соболезнования близким.",2023-02-15 21:55:00,,546,13,10245
война,0.4335,"Пришла горькая весть: в ходе СВО погиб наш земляк Василий Добрынин, житель поселка Амбарный Лоухского района.  Василий был старшим наводчиком.   Выражаю глубокие соболезнования родным бойца - отцу Дмитрию и сестрам.   Скорбим вместе с вами. Вечная память герою!",2023-07-26 11:56:14,,2807,122,60599
война,0.4333,"Лица Победы  ПЕТР ЛЕТТИЕВ: И В БОЮ, И В ТРУДЕ  Перед самым началом Великой Отечественной, в мае 1941-го, молодой войницкий парень Петр Леттиев надел военную форму и стал солдатом срочной службы Красной Армии, а уже через месяц в дверь постучала война. Она сразу же перевернула только что начавшуюся солдатскую службу. Петр Леттиев был тогда бойцом авиационного полка. Летчики части делали по нескольку вылетов в сутки: порой их стальные машины возвращались на аэродром изрешеченные пулями и осколками от снарядов. Механики не отдыхали сутками, приводили в порядок самолеты. Петр готовил места для взлетов и посадки, помогал подвешивать авиационные бомбы.  - Однажды из-за лесной полосы над аэродромом внезапно появилось несколько вражеских самолетов, - вспоминал Петр Емельянович. - Заработали наши зенитные орудия и крупнокалиберные пулеметы. Один из немецких бомбардировщиков вздрогнул, затем стремительно понесся к земле. Немецкого летчика нам удалось взять в плен живым…  Менялись направления фронтовых дорог. 22-летний Петр Леттиев в составе 3-го Украинского фронта воевал на венгерской и румынской землях, участвовал в разгроме немецких войск в Германии. Его боевой путь завершился в 60-ти километрах от Берлина.  После войны Петр Емельянович Леттиев вернулся в родную Войницу. Бывший фронтовик восстанавливал разрушенное войной народное хозяйство, ударно трудился в полеводческой бригаде. Его заслуги на трудовом фронте отмечены медалью «За трудовое отличие», не единожды он становился победителем социалистического соревнования.  #защитникиотечества",2025-02-26 11:03:14,,71,4,1173
война,0.4324,"▫ История в фотографиях  🔲 Карелия на снимках времён Великой Отечественной войны  ~~*~~~* ~~~*~~~*~~~* ~~~*~~~* ~~~* ~~~*~~~*~~~*~~~*~~~*~~~*~~~ Оккупированная финнами Карелия,  Заонежье было оккупировано в ноябре 1941 года. Оккупация продолжалась до июня 1944 года, когда в ходе Свирско-Петрозаводской наступательной операции Заонежский полуостров был освобождён.  На снимках: Кавалерийский полк Хяме в заонежской деревне Великая Нива. Солдаты на лошадях и лыжах. 15 марта 1942 года Улица села Космозеро. март 1943 года д.Космозеро Медвежьегорского р-на Женщины на заготовке дров. Космозеро. Март 1942 года.  Препятствия на заснеженных дорогах. Деревня Комлево. 1 марта 1943 года.  Оцифрованные снимки SA - Kuva (Финский военный архив сил самообороны)",2021-03-28 19:13:57,,157,38,7056
война,0.4323,"Солнце скрылось за горою,  Затуманились речные перекаты,  А дорогою степною  Шли с войны домой советские солдаты.   От жары, от злого зноя  Гимнастерки на плечах повыгорали;  Свое знамя боевое  От врагов солдаты сердцем заслоняли.   49. Реттиева Ульяна Павловна 1920-1996 /рядовой/  С декабря 1941 года по октябрь 1943 года была на фронте по призыву Калевальского военкомата. Служила при штабе в должности штабного писаря.  Награждена орденом Великой Отечественной войны III степени, медалью ""За победу над Германией"", юбилейными медалями по случаю Дня Победы.   50. Семенов Петр Федорович 1919-1991 /ефрейтор/  Известие о войне застало его на румынской границе, где он проходил действительную службу.  Недолго он успел провоевать. В 1941 году в одном из жарких боев под Каховкой его тяжело ранило в ногу. Долгое время провел в госпитале, был демобилизован.  Награжден медалями ""За победу над Германией"", юбилейными медалями по случаю Дня Победы и создания вооруженных сил.    51. Тимошенко (Ремшу) Виено Васильевна 1922-1991  Родом из Вокнаволока. В составе действующей армии дошла до Берлина. Захоронена в Ростовской области, Семикаракорский район.  Награды ""За взятие Берлина"", ""За Победу над Германией"".    52. Ушакова (Ремшу) Анна Васильевна. 1917-1986.  Родом из д. Вокнаволок. Член ВКПб. Организовывала работу тыла на Карельском фронте. Захоронена в д. Вокнаволок.  Награждена медалью ""За доблестный и самоотверженный труд в период великой Отечественной войны"" и юбилейными наградами.  #БессмертныйПолкКарелия",2020-05-03 11:00:00,,62,1,1142
война,0.4322,🇷🇺 [club212823607|Своих не Бросаем ZOV Карелия]  В ходе СВО погиб Дмитрий Татаринцев п.Рыбрека ▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂  ♨ Вечная память!  Соболезнования родным и близким,2024-12-09 12:25:00,,85,6,3163
война,0.4321,"Стрелок-помощник гранатомётчика Егор Турский.  Наш земляк, житель Медвежьегорского района, погиб в ходе СВО.  Вечная память Солдату. Глубокие соболезнования семье Егора.  Карелия скорбит…",2023-09-15 14:49:27,,2164,126,58719
война,0.4321,"Кичигин Василий Николаевич, ст сержант, погиб 1942г ""Невский пятачок""",2022-05-09 17:32:15,,7,0,0
война,0.432,"Этот год богат на юбилейные события. Приближается еще одна круглая дата-80- летие освобождения Пряжинского района. В освобождении Пряжинского района принимали участие различные соединения 7-й и 32-й армий Карельского фронта.  Освободители п. Пряжа- это бойцы 69 морской стрелковой бригады, которая входила в 7-ой отдельной армии Карельского фронта.  В течение 29-30 июня части бригады освободили населенные пункты Сигнаволок, Важинская Пристань, Святозеро, Лижма, Пряжа. В ходе наступления был освобожден концентрационный лагерь в д.Киндасово.  В сентябре 1944 года бригада переброшена в Заполярье и с 07.10.1944 года и участвовала в освобождении Печенги, Никеля. Далее вела боевые действия в Норвегии,. Бригада прошла славный путь освободителей от Карелии, Заполярья и до Дальнего востока.  Совсем недавно к нам обратились коллеги из краеведческого музея г. Печенги Мурманской области. Случайно в фондах музея они обнаружили ветхий лист нотной тетради, где были записаны ноты мелодии, сочиненной одним из бойцов 69 морской стрелковой бригады. Несколько десятилетий к нотам никто не обращался. И вот у коллег из Печенги появилась прекрасная идея оживить музыку военных лет. Для этого они обратились к музыкантам разных городов России, по которым победным маршем прошла 69 бригада, в том числе и в Пряже. Преподавателю нашей районной школы искусств Николаю Поздееву удалось расшифровать ноты и исполнить прекрасную мелодию. Так звучала Победа!",2024-06-28 00:05:58,,46,8,1573
война,0.4315,Ветераны войны и труда | Центр Поморской культуры,2013-02-14 13:34:24,,1,0,0
война,0.431,"Наш земляк из Шуньги, Александр Хальберг. Старший топогеодезист батареи артиллерийской разведки. Погиб в бою, выполняя свой воинский долг во время специальной военной операции.    Искренне соболезную родителям Александра – Владимиру Карловичу и Вере Анатольевне, всем родным и близким. Скорбим вместе с вами.",2023-01-08 09:58:53,,5911,349,151917
война,0.4305,"Карелия скорбит…  В ходе СВО погибли наши земляки:  - Павел Терещенко, младший сержант, водитель-заряжающий реактивного артиллерийского взвода, житель Пряжинского района;  - Евгений Демидов, лейтенант, командир взвода обеспечения мотострелкового батальона, уроженец Беломорска;  - Александр Карманов, сержант, наводчик мотострелкового отделения, житель Лоухского района;  - Иван Бурчин, сержант, стрелок-помощник гранатомётчика, 104 полк ВДВ, петрозаводчанин.  Низкий поклон вам, Солдаты, за мужество и героизм.   Вечная память героям и глубокие соболезнования родным и близким наших земляков.",2023-10-04 12:02:34,,1852,157,43766
война,0.4292,"Тяжелые вести идут с передовой. В ходе СВО погиб наш земляк, водитель мотострелкового отделения Юрий Ефимов.   Глубокие соболезнования родным и близким бойца. Скорбим вместе с вами.  Вечная память герою.",2023-08-01 13:33:24,,1162,62,35585
война,0.4285,"🇷🇺🎖️Калинин Александр Анатольевич (16 февраля 1975г. – 21 февраля 2000 г.) - капитан ВС РФ, участник Второй чеченской войны.   Родился в п. Надвоицы, окончил среднюю школу и в 1992 году поступил в Рязанское высшее воздушно-десантное командное училище. С 1998 года служил во 2-й отдельной бригаде специального назначения Главного разведывательного управления Генерального штаба ВС РФ.   21 февраля 2000 года около с. Харсеной Шатойского района республики Чечня три разведывательные группы попали в засаду, подготовленную несколькими сотнями боевиков. 25 спецназовцев и восемь бойцов из другого подразделения, попытавшегося прийти к ним на помощь, погибли.  #ГероиРоссии_Карелия",2022-12-09 14:20:00,,19,3,974
война,0.4285,"И вновь тяжелая утрата. Наши земляки - петрозаводчанин Александр Аникиев, командир противотанковой артиллерийской батареи и Дмитрий Лукин, стрелок-снайпер, житель Беломорска - погибли в ходе СВО.    Приношу глубокие соболезнования маме Александра - Ирине Васильевне, маме Дмитрия - Ольге Константиновне, всем родным и близким ребят.    Низко кланяюсь мужеству наших бойцов. Вечная память.",2023-03-10 17:06:28,,3023,217,63054
война,0.4279,"Наш герой – житель Медвежьегорска Данила Дорохов.   В ходе спецоперации на Украине он спас товарищей из подбитого БТР, уничтожил огневую точку боевиков во время форсирования моста и взял на буксир поврежденную технику.    О подвиге Данилы сообщило Министерство обороны России. В числе других наших ребят он выполняет спецзадачи по защите мирного населения Донбасса, проявляя личное мужество и верность долгу.    Данила, ждем тебя домой!   #НашиЛюди",2022-07-18 17:00:01,,4836,115,64226
война,0.4271,"Задание №3  Армия всегда была русской гордостью. Воины храбро защищали землю от врагов. Много славных воинов дала Российской империи и Олонецкая земля.    Самое активное участие приняли карельские ополченцы в событиях Отечественной войны 1812 года и заслужили признание и уважение со стороны командования русской армии. Не только людские ресурсы Севера использовала империя для победы в войне. В 1812 году на Александровский завод в Петрозаводск пришло распоряжение: в первую очередь выполнять заказы для сухопутной артиллерии. Около 400 пушек было сделано в 1812 году, столько же выпущено в 1813 и 1814 годах. Также на завод пришло задание – наладить выпуск пуль.   Пули, как известно, традиционно изготавливали из свинца. Но свинцовых пуль не хватало, и тогда в Петрозаводске их стали делать из… Из чего же изготавливали пули на Александровским заводе?  Ждем ответы в личные сообщения группы.  #национальныймузейкарелии #акции_нмрк",2021-06-11 12:20:00,,8,1,916
война,0.427,"10 сентября 1943 года Командование Карельского фронта отдало приказ ""О сохранении и ограждении от разрушения памятников культуры народов СССР"". Начальники тыла войсковых подразделений обязывались немедленно через органы местной власти установить фактическое наличие в полосе фронта перечисленных в приложенном к приказу списке церквей и других сооружений, имеющих культурно–историческое значение, и взять их под охрану; немедленно освободить церкви и другие здания, если они заняты, привести в порядок, закрыть и замаскировать наравне с военными объектами; в дальнейшем запретить занимать перечисленные в списке помещения под склады, гаражи, конюшни, а также для размещения военнослужащих; избегать использования церквей и других зданий для установки огневых точек, расположения вблизи них артиллерийских орудий и рытья траншей; при наличии уже разрушенных исторических сооружений взять их под охрану и не допускать расхищения оставшихся строительных материалов.    К данному приказу прилагался список 56 культовых зданий — памятников архитектуры, истории и культуры, в том числе таких ценнейших, как Преображенский собор и Покровская церковь на острове Кижи, Успенский собор в г.Кеми, Успенская церковь в г.Кондопоге, Петропавловская церковь в с.Вирма Беломорского района и др. Большинство из них удалось сохранить. Каждый спасенный памятник, являвшийся одновременно и молитвенным помещением, закладывал основы для будущего урегулирования государственно–церковных отношений.  источник: https://vk.com/karelian_history #кижи #музей #КижинаКирова #история #вов #деревянное_зодчество",2019-09-10 10:00:02,,26,4,1082
война,0.4268,"Сегодня с сыном прошли в строю Бессмертного Полка. По очереди с Ярославом несли портрет нашего героя – Антона Осиповича Парфенчикова. Мой дед был командиром диверсионной подрывной группы и пропал без вести в 1944 году. Мы много знаем о его подвигах от сослуживцев. Во время Великой Отечественной он минировал железнодорожные пути перед приближающимися вражескими эшелонами. К сожалению, до сих пор неизвестно, где он захоронен. Когда видишь тысячи портретов Бессмертного полка, чувствуешь силу народной памяти. В карельском полку в этом году шли больше 45 тысяч человек. Огромное счастье жить в стране, где нет войны, где смеются дети, где они спокойно засыпают даже в шумной праздничной колонне, потому что рядом мама. Удалось поймать момент! Поделитесь и Вы оригинальными праздничными снимками. С праздником, с Днём Победы!  #ДеньПобеды #БессмертныйПолк #ГлаваКарелии #АртурПарфенчиков",2019-05-09 14:04:49,,560,8,14601
война,0.4268,"📜 История Карелии ★ Легендарный поход Тойво Антикайнена  ▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰   9 января 1922 года в 18.00 лыжный отряд Антикайнена выступил из Падан в легендарный рейд. в тыл интервентов в район Кимасозеро.   В боях с лахтарями (от финского «мясник», так красные финны назвали, победивших их белых финнов) активно участвовали подразделения, состоявшие из бывших членов финляндской Красной гвардии, эмигрировавших в РСФСР после поражения в гражданской войне в Финляндии. Им командовал Тойво Антикайнен.  Соединение в январе-феврале 1922 года совершило беспримерный лыжный рейд протяжённостью около тысячи километров по маршруту. В ходе боёв батальон уничтожил и взял в плен 117 белофиннов и мятежников при собственных потерях 8 убитыми и 10 ранеными, освободил 30 советских военнопленных.  За мужество и героизм, проявленные в сражениях с противником, Реввоенсовет РСФСР наградил 34 курсанта орденом боевого Красного Знамени, 65 - именными часами. Красным знаменем Карельской Трудовой Коммуны и орденом боевого Красного Знамени была награждена и Петроградская интернациональная военная школа. За эту кампанию был учрежден нагрудный знак ""Честному воину Карельского фронта""",2019-01-09 13:50:00,,68,10,1933
война,0.4264,"Лица Победы  СОЛДАТСКАЯ СЛАВА СТЕПАНА МИТРОФАНОВА  Когда началась Великая Отечественная война, Степан Федорович Митрофанов работал участковым механиком в Ухте. В самом начале военных событий он был занят на эвакуации техники: отправлял различное оборудование в город Кемь. С последней партией уехал и сам – таков был приказ.  Не мог Степан Митрофанов в такое тяжелое для страны время сидеть в тылу: несколько раз приходил в военкомат с просьбой отправить на фронт и своего добился.  Уже скоро Степан Федорович был в составе партизанского отряда «Красный партизан», который базировался в деревне Хайколя: его делом стала разведка.  Не один поход в тыл врага был совершен разведчиком Степаном Митрофановым: вместе с товарищами он добывал ценную информацию, брал «языков».  В 1943 году уже опытный и бывалый разведчик Митрофанов был переведен в действующую армию. Взвод, в котором довелось ему служить, «добыл» 22 немецких «языка».  - Случалось, - вспоминал Степан Федорович, - что из-за одного «языка» приходилось вступать в бой с превосходящими силами противника. Но пленного брали обязательно. Вот только в расположение части возвращались, к сожалению, не все…  В 1943 году в одном из ночных боев Степан Митрофанов, подобравшись вплотную к противнику, уничтожил десяток финских и немецких солдат, за что был удостоен ордена Славы III степени.  Но боевой путь нашего земляка украшают и другие награды: самая главная солдатская медаль - «За отвагу», и еще один орден - Славы II степени.  Степан Федорович Митрофанов прошел долгими военными дорогами: освобождал от врага нашу Карелию, Венгрию, Румынию, Чехословакию.  Вернувшись в родные края, ветеран восстанавливал разрушенное войной народное хозяйство нашего края: много лет он проработал водителем Калевальского лесопункта. За ударный труд, высокие трудовые показатели Степан Федорович Митрофанов был награжден орденом Трудового Красного Знамени.",2025-01-22 15:03:05,,91,2,1294
война,0.4264,"Среди выпускников Пряжинской школы 1941 года немало ребят, ставших с первых дней войны разведчиками. Их военная судьба -это подвиг, подобный подвигу Героя Советского Союза Марии Мелентьевой. Один из таких героев-наших земляков был Василий Савоев. Владимир Васильевич -1924 года рождения, член ВЛКСМ, рос в семье бухгалтера Матросского лесопункта. Был хорошим спортсменом. В 1941 году на республиканских лыжных соревнованиях занял второе место. В июле 1941 года добровольно поступил в особую школу НКВД КФССР . В составе разведывательной группы совершил 12 боевых походов в тыл врага. 16 февраля 1942 года за мужество и отвагу был награжден медалью «За боевые заслуги». 8 ноября 1942 года был выброшен с самолета на оккупированную территорию Прионежского района. 19 ноября попал в засаду, был ранен, схвачен и казнен оккупантами.",2020-04-14 12:35:33,,7,0,367
война,0.4263,..  «В окопах не бывает атеистов»  Крещение нАшего бойца(г.Кондопога) в зоне СВО,2024-06-30 20:30:00,,136,8,3992
война,0.426,"☑️ПОРТРЕТ ПОБЕДЫ Митрошкин Павел Михайлович (1900-1976 год )  Участник Гражданской и Великой Отечественной воин. Осенью 1941г. ушел добровольцем на фронт. На реке Свирь присоединился к партизанам и участвовал в военных действиях в партизанском отряде ""Буревестник"". Затем с Карельским фронтом дошел до Варшавы и воевал до Победы!  #ОлонецкийРайонПомнит  #олонецкийнациональныймузей  #великаяотечественнаявойна  #Победа75  #75летпобеды  #олонец  #карелия",2020-05-02 14:51:11,,48,4,1271
война,0.4256,"Рад был лично вручить сегодня Андрею Кустову медаль «За отвагу», Сергею Бацуеву - медаль Суворова. Высоких государственных наград наши земляки-участники СВО удостоены Указом Президента России.  Оба артиллеристы, на передовой с сентября 2022 года. Оба — с честью выполнили все боевые задачи. Оба – настоящие герои!  Андрей в ходе наступательной операции прикрыл огнем своих товарищей, уничтожил 14 боевиков и вражескую технику. Сергей под минометным обстрелом разрушил вражеский опорный пункт и уничтожил порядка 10 боевиков, что позволило мотострелковым подразделениям занять наиболее выгодные позиции.   Сегодня вместе с героями награды получали их близкие — жены, дочери. Это их молитвы помогают ребятам в бою. Низкий поклон вам, родные наши!   А у ребят через пару дней закончится отпуск. Снова - на передовую, к боевым товарищам. Ждем домой с Победой!",2024-05-22 17:22:30,,1108,80,41928
война,0.4255,"ШАГИ К ПОБЕДЕ  📅Из сводки Советского Информбюро за 27 апреля 1945 года   В ночь на 27 апреля советские тяжёлые бомбардировщики нанесли удары по военным объектам немцев в портах Свинемюнде и Грайфсвальде. В результате бомбардировки в Свинемюнде на территории судостроительной верфи и в порту возникло более 20 пожаров, сопровождавшихся сильными взрывами. Отмечены прямые попадания бомб в два немецких транспорта, стоявших у причалов.  В Грайфсвальде бомбардировкой вызваны большие пожары.   📷https://history-doc.ru/vojny/na-rabotu-v-glubokij-nemeckij-tyl/  #МыПомним #МыГордимся",2023-04-27 10:00:01,,20,0,648
война,0.4254,"🇨🇳 К 75-летию Великой Победы  «Галерея Героев Советского Союза из Карелии» Тикиляйнен (Тикеляйнен) Петр Абрамович (3 августа 1921—28 июля 1941 года) — командир отделения 52-го стрелкового полка 71-й стрелковой дивизии 7-й армии Северо-Западного фронта, младший сержант.  28 июля 1941 года в районе Ристисалми в течение дня отделение под его командованием героически сдерживало ожесточённое наступление противника, не пропуская его к дороге, ведущей через Вохтозеро и Спасскую Губу на Петрозаводск. Когда закончились гранаты, Пётр Тикиляйнен поднял бойцов отделения в рукопашную штыковую контратаку.  В этом бою младший сержант Пётр Тикиляйнен погиб смертью храбрых.  Похоронен в братской могиле в городе Суоярви",2020-04-04 21:18:54,,23,2,839
