topic,relatedness,text,date,group,likes,reposts,views
карельский язык,0.2704,"Это, видимо, была попытка написать по-фински )",2010-06-11 22:35:20,,0,0,0
карельский язык,0.2703,"Наталья Антонова  (Республика Карелия) — Языковое гнездо ""Дом карельского языка""",2021-09-09 14:23:02,,25,3,360
карельский язык,0.2702,Карельский дом в Чашково karjalaksi sekä venyäheksi https://youtu.be/5uH0KvXrjug,2020-02-19 12:26:05,,7,0,171
карельский язык,0.2702,Tulkua kaccomah ta kuuntelomah!,2015-11-23 12:16:19,,6,0,0
карельский язык,0.2702,Карельский дом в Чашково karjalaksi sekä venyäheksi https://youtu.be/5uH0KvXrjug,2020-02-19 12:26:05,,7,0,171
карельский язык,0.2701,Eloksessa pitäy olla reippahana kuin orava (В жизни нужно быть подвижным как белка).,2016-07-04 10:03:08,,2,0,0
карельский язык,0.2701,Eloksessa pitäy olla reippahana kuin orava (В жизни нужно быть подвижным как белка).,2016-07-04 10:03:08,,2,0,0
карельский язык,0.2699,Озателем тейл кайкел праздниканке)!😘,2019-02-21 20:24:02,,15,2,357
карельский язык,0.2699,On niät sie vielä suomalais-ugrilaisie kansoja missä omua kieltä paissah...,2018-02-09 14:37:13,,2,0,154
карельский язык,0.2699,#karjalankielennedäli #karjalankielennetäli  #vepsänkelennedal 📖📖📖,2022-04-24 12:50:00,,0,0,309
карельский язык,0.2699,On niät sie vielä suomalais-ugrilaisie kansoja missä omua kieltä paissah...,2018-02-09 14:37:13,,2,0,154
карельский язык,0.2698,Mihih karjalaiset ennen vanhah usottih Во что в древности верили карелы,2014-04-14 14:47:14,,1,0,0
карельский язык,0.2698,"СЕВЕРНОКАРЕЛЬСКАЯ ЗАГАДКА    Suoraselkänen, satajalkanen?    Спина прямая, ног сто?",2021-07-09 08:30:00,,3,1,298
карельский язык,0.2698,"ВЕПССКАЯ ЗАГАДКА    Oma suugad, leta ei mahta?    Есть крылья, а летать не умеет?",2021-08-13 08:22:00,,8,2,1350
карельский язык,0.2698,Mihih karjalaiset ennen vanhah usottih Во что в древности верили карелы,2014-04-14 14:47:14,,1,0,0
карельский язык,0.2694,Muista suomalais-ugrilaisista kansoista...marilaisista... О других финно-угорских народах...МАРИЙЦЫ...,2021-01-15 20:17:13,,1,0,162
карельский язык,0.2694,Muista suomalais-ugrilaisista kansoista...marilaisista... О других финно-угорских народах...МАРИЙЦЫ...,2021-01-15 20:17:13,,1,0,164
карельский язык,0.2693,Kiännöš: [id177189216|Валентина Дмитриева] ⭐️,2022-01-07 10:55:00,,43,1,983
карельский язык,0.2693,О карельском селе http://planeta.ru/campaigns/voijarvi,2015-09-27 14:19:17,,0,0,0
карельский язык,0.2693,О карельском селе http://planeta.ru/campaigns/voijarvi,2015-09-27 14:19:17,,0,0,0
карельский язык,0.2692,Čomasti on muuzikku uvvistettu!,2020-06-13 14:40:05,,12,1,724
карельский язык,0.2691,#pidaygomeilekarjalankieldy #karjalankieli,2021-09-11 10:10:52,,19,0,422
карельский язык,0.269,Tänäpäi subotniekal oli 17 hengiä! Passibot kaikile!,2012-12-02 17:45:33,,0,0,0
карельский язык,0.2688,Еще один подробный репортаж: https://ptzgovorit.ru/longread/v-kinerme-ustali-ot-turistov-pravda-ili-net,2017-01-24 23:14:58,,1,0,372
карельский язык,0.2687,Jiänelläitkijä Martta Kuikka Плакальщица Мартта Куйкка (Куйкка - старинная карельская фамилия). https://youtu.be/-O0vJnZPbsI,2021-11-26 23:40:50,,7,1,314
карельский язык,0.2687,Jiänelläitkijä Martta Kuikka Плакальщица Мартта Куйкка (Куйкка - старинная карельская фамилия). https://youtu.be/-O0vJnZPbsI,2021-11-26 23:40:50,,7,1,314
карельский язык,0.2687,Karjalaine kul'tuuru ei ole mennytty aigua,2020-06-16 09:54:17,,10,0,637
карельский язык,0.2686,"Pereheh kattil sagehembah kiehuu. Семейный котел гуще кипит.  Пелдожа, Пряжинский район. #yksipäivy_yksisananlasku    Фотография и модели выполнены Маргаритой Кемппайнен.",2020-12-03 07:52:55,,41,0,556
карельский язык,0.2686,"💡 #karjalan_kieli #карельский_язык #карелия    Hyvä on piirai radžizii da briha pagizii / Пирог хорош хрустящий, а парень говорящий. (пословица из деревни Мегрега)",2021-08-11 10:11:00,,32,11,1314
карельский язык,0.2682,#vepsänkelennedal 📖,2022-04-21 11:09:17,,0,0,181
карельский язык,0.2682,Venyähenpuoleista Karjalua. Kevättämärvi. Entini Tunguon volosti. Карелия по русскую сторону границы. Кевятозеро. Бывшая Тунгудская волость.,2017-04-07 19:18:21,,10,1,247
карельский язык,0.2682,"Larin Paraske, inkeroini runonlaulaja (Прасковья Никитична Никитина, 1833-1904, ижорка, исполнительница рун). http://youtu.be/D6hfzlhu3C8",2015-01-12 12:42:00,,1,0,0
карельский язык,0.2682,"Larin Paraske, inkeroini runonlaulaja (Прасковья Никитична Никитина, 1833-1904, ижорка, исполнительница рун). http://youtu.be/D6hfzlhu3C8",2015-01-12 12:42:00,,1,0,0
карельский язык,0.2682,Venyähenpuoleista Karjalua. Kevättämärvi. Entini Tunguon volosti. Карелия по русскую сторону границы. Кевятозеро. Бывшая Тунгудская волость.,2017-04-07 19:18:21,,10,1,248
карельский язык,0.2682,#vepsänkelennedal 📖,2022-04-19 15:29:00,,1,0,208
карельский язык,0.2681,#karjalankielennedäli #karjalankielennetäli 😁🎵,2022-04-15 17:38:00,,4,1,232
карельский язык,0.2681,"Tänäpäi meijän teatru on Videles! Ezmäi pidäy valmistella kai, vuotammo kaccojii",2016-10-19 13:53:46,,10,1,0
карельский язык,0.2681,Tsikkoloijen tapuamini. Встреча сестёр (Карелия и Финляндия).,2014-06-12 15:37:24,,3,1,0
карельский язык,0.2681,⚡Анонс недели вепсского языка в ресурсном центре.  #vepsänkelennedal,2022-04-15 18:18:00,,19,9,1289
карельский язык,0.2681,Azummo nivelysty. Делаем зарядку.,2019-03-27 15:31:28,,51,0,1238
карельский язык,0.2681,Tsikkoloijen tapuamini. Встреча сестёр (Карелия и Финляндия).,2014-06-12 15:37:24,,3,1,0
карельский язык,0.2678,#karjalankielennedäli #karjalankielennetäli 📝📝📝,2023-04-08 08:52:00,,0,0,191
карельский язык,0.2675,💡 #karjalan_kieli #карельский_язык #карелия    Ei pie männä hanhen munija korpin pešäštä eččimäh / Не стоит идти искать яйца гуся в гнездо ворона. (поговорка из деревни Ухта),2021-06-30 12:18:00,,12,6,692
карельский язык,0.2673,...muista suomalais-ugrilaisista kansoista...tällä kertua udmurtoista... ...о других финно-угорских народах...на этот раз об удмуртах...  https://youtu.be/khtIzG0iI_g,2020-10-30 14:15:58,,1,0,180
карельский язык,0.2673,Paanajärven kylästä О деревне Панозеро  http://stolica.onego.ru/articles/168616.html,2013-10-28 21:20:00,,0,0,0
карельский язык,0.2673,...muista suomalais-ugrilaisista kansoista...tällä kertua udmurtoista... ...о других финно-угорских народах...на этот раз об удмуртах...  https://youtu.be/khtIzG0iI_g,2020-10-30 14:15:58,,1,0,179
карельский язык,0.2673,Paanajärven kylästä О деревне Панозеро  http://stolica.onego.ru/articles/168616.html,2013-10-28 21:20:00,,0,0,0
карельский язык,0.2671,#karjalankielennedäli #karjalankielennetäli 👝✂🧵,2022-04-16 15:15:00,,3,0,200
карельский язык,0.267,...tänävuodena on käpryvuosi...этот год богатый на шишки...,2020-06-12 16:43:00,,15,0,301
карельский язык,0.267,"Pienet abuniekat da hyvin maltetah ruaduo. Наши  самые младшие помощники, но все равно умеющие хорошо работать!",2014-06-22 18:03:08,,16,2,0
карельский язык,0.267,...Karjalassa on Jäniskallivo https://iloverabbit.ru/about,2019-08-30 12:57:47,,4,1,174
карельский язык,0.267,...tänävuodena on käpryvuosi...этот год богатый на шишки...,2020-06-12 16:43:00,,15,0,301
карельский язык,0.267,...Karjalassa on Jäniskallivo https://iloverabbit.ru/about,2019-08-30 12:57:47,,4,1,174
карельский язык,0.2669,#karjalankielennedäli #karjalankielennetäli 👩‍🍳👧👦,2022-04-16 16:45:00,,6,1,679
карельский язык,0.2669,Karjalassa on painettu kirja siitä miten lembie nossetah  http://vedkar.ru/kultura/izdannaya-v-karelii-kniga-rasskazhet-o-svadbe-po-karelski-i-magii-lembi/,2014-08-25 20:15:04,,1,0,0
карельский язык,0.2669,Karjalassa on painettu kirja siitä miten lembie nossetah  http://vedkar.ru/kultura/izdannaya-v-karelii-kniga-rasskazhet-o-svadbe-po-karelski-i-magii-lembi/,2014-08-25 20:15:04,,1,0,0
карельский язык,0.2667,Местные вести теперь и на вепсском языке!,2019-12-05 16:20:54,,0,0,203
карельский язык,0.2667,Karjalaisie sukuja sekä sukututkimusta..FB. карельские роды и генеалогия /Фейсбук https://www.facebook.com/groups/karjalansuvut/2630679453672791/?comment_id=2632011400206263&reply_comment_id=2632091896864880&notif_id=1554471590712918&notif_t=group_comment_mention,2019-04-05 16:48:16,,2,0,144
карельский язык,0.2667,Karjalaisie sukuja sekä sukututkimusta..FB. карельские роды и генеалогия /Фейсбук https://www.facebook.com/groups/karjalansuvut/2630679453672791/?comment_id=2632011400206263&reply_comment_id=2632091896864880&notif_id=1554471590712918&notif_t=group_comment_mention,2019-04-05 16:48:16,,2,0,144
карельский язык,0.2666,Petroskoil olles kävy muzeijah da kuundele  omal kielel!,2022-05-28 15:15:43,,12,0,477
карельский язык,0.2663,✓ Интересные факты о Карелии .  ★ Топонимика (Географические названия) ☞ Сортавала -------------------------------------------------------------------------------------------------------------------------,2021-01-25 20:57:00,,53,23,2009
карельский язык,0.2663,...komilaisien muinoisesta eloksesta.. ...о жизни коми в старину...,2020-01-15 19:34:34,,3,1,198
карельский язык,0.2663,...komilaisien muinoisesta eloksesta.. ...о жизни коми в старину...,2020-01-15 19:34:34,,3,1,199
карельский язык,0.2662,#vepsänkelennedal 📗,2022-04-19 15:02:47,,1,0,213
карельский язык,0.2662,#vepsänkelennedal 📗,2022-04-19 12:48:00,,0,0,167
карельский язык,0.2662,#vepsänkelennedal 📗,2022-04-20 16:03:00,,0,0,190
карельский язык,0.2662,#vepsänkelennedal 📗,2022-04-23 13:28:32,,3,1,326
карельский язык,0.2662,#vepsänkelennedal 🎿,2022-04-23 14:03:00,,1,1,201
карельский язык,0.2662,#vepsänkelennedal 🗡,2022-04-21 15:06:00,,2,0,176
карельский язык,0.2662,#vepsänkelennedal 📔,2022-04-22 10:43:22,,0,0,164
карельский язык,0.2662,#vepsänkelennedal 🗯,2022-04-20 15:47:00,,1,1,200
карельский язык,0.2662,#vepsänkelennedal 📓,2022-04-22 13:12:00,,0,0,186
карельский язык,0.2662,#vepsänkelennedal 📘,2022-04-20 20:06:00,,3,0,263
карельский язык,0.2662,#vepsänkelennedal 📗📘📙,2022-04-20 14:36:00,,1,1,193
карельский язык,0.2662,#vepsänkelennedal 📔📔📔,2024-04-26 12:11:44,,2,0,255
карельский язык,0.2662,#vepsänkelennedal 📗📗📗,2024-04-26 10:12:00,,1,0,262
карельский язык,0.2662,#karjalankielennedäli #karjalankielennetäli 🚀🚀🚀,2024-04-13 20:21:55,,4,0,432
карельский язык,0.2662,#karjalankielennedäli #karjalankielennetäli 🚀🚀🚀,2024-04-12 19:06:24,,3,0,180
карельский язык,0.2662,#vepsänkelennedal 🗯🗯🗯,2023-04-17 14:48:00,,0,0,190
карельский язык,0.2661,"А я вот что нашла: названия фигур русских городков на финском языке в журнале ""Karjalan Heimo"", № 9-10, 1983 год",2014-12-14 12:48:05,,5,0,0
карельский язык,0.266,...kesä (suvi)...лето...,2021-06-14 23:58:54,,27,1,564
карельский язык,0.266,Железный Человек тоже осваивает кююккя,2015-12-22 01:32:59,,3,0,0
карельский язык,0.266,...kesä (suvi)...лето...,2021-06-14 23:58:54,,27,1,566
карельский язык,0.2659,https://vk.com/sculptures_made_of_wood,2020-07-12 12:25:14,,9,1,254
карельский язык,0.2659,https://vk.com/sculptures_made_of_wood,2020-07-12 12:25:14,,9,1,254
карельский язык,0.2657,...kyllä se orava mahtau viäntyö...умеет же белка вывернуться...,2020-11-21 21:53:47,,15,0,336
карельский язык,0.2657,...kyllä se orava mahtau viäntyö...умеет же белка вывернуться...,2020-11-21 21:53:47,,15,0,336
карельский язык,0.2657,Uuzien pordahien alužimet:) фундамент под пожарную лестницу:),2018-06-08 14:53:54,,15,0,657
карельский язык,0.2656,Muista suomalais-ugrilaisista kansoista О других финно-угорских народах  http://merjamaa.ru/news/chudskie_byli_kusskogo_kraja/2016-12-27-1208,2018-09-03 11:54:05,,1,0,128
карельский язык,0.2656,Muista suomalais-ugrilaisista kansoista О других финно-угорских народах  http://merjamaa.ru/news/chudskie_byli_kusskogo_kraja/2016-12-27-1208,2018-09-03 11:54:05,,1,0,128
карельский язык,0.2656,"Toizel kerroksel on äijy tilua, a ikkunois avavuu coma nägöala!",2014-04-14 18:20:59,,17,2,0
карельский язык,0.2655,KKK gostien silmil.,2023-10-09 12:35:15,,70,1,1213
карельский язык,0.2655,KKK gostien silmil.,2023-10-09 12:24:45,,61,0,1068
карельский язык,0.2655,"https://vk.com/video89655580_456239365 ""Mindäh minä opastun karjalan kieleh""",2020-04-17 18:56:48,,11,0,562
карельский язык,0.2652,Saamelaisista sekä heijen kielistä... О саамах и их языках,2020-08-04 16:16:00,,2,1,138
карельский язык,0.2652,Saamelaisista sekä heijen kielistä... О саамах и их языках,2020-08-04 16:16:00,,2,1,139
карельский язык,0.2651,Новое слово о Карелии! Спешите познакомиться!,2020-07-02 16:51:18,,5,0,224
карельский язык,0.2649,Tunguon volostin Kevättämärven kylästä (О деревне Кевятозеро Тунгудской волости).,2016-08-31 20:55:21,,0,0,0
карельский язык,0.2649,Tunguon volostin Kevättämärven kylästä (О деревне Кевятозеро Тунгудской волости).,2016-08-31 20:55:21,,0,0,0
карельский язык,0.2646,"🎶Песня - баллада ""Neidon lunnastus"" на карельском языке.",2024-11-04 21:55:00,,77,27,4432
карельский язык,0.2645,"Mi on paras syömini puolenyön aikana? Ka no tiettäväini kutumujehe mähnän kera sekä rieskan kera. (Что лучше всего есть в полночь? Конечно же, нерестовую ряпушку с икрой и с пресными хлебцами).",2016-10-01 00:06:07,,7,0,0
карельский язык,0.2645,"Mi on paras syömini puolenyön aikana? Ka no tiettäväini kutumujehe mähnän kera sekä rieskan kera. (Что лучше всего есть в полночь? Конечно же, нерестовую ряпушку с икрой и с пресными хлебцами).",2016-10-01 00:06:07,,7,0,0
карельский язык,0.2645,"Kevätvajatus. Ilmassa on -9, päiväpaissossa vajattau. Весенняя капель. Воздух -9, на солнцепёке капель.",2017-03-05 20:54:14,,10,0,182
карельский язык,0.2645,"Kevätvajatus. Ilmassa on -9, päiväpaissossa vajattau. Весенняя капель. Воздух -9, на солнцепёке капель.",2017-03-05 20:54:14,,10,0,182
карельский язык,0.2644,#karjalankielennedäli #karjalankielennetäli 👋🏻,2022-04-16 15:31:00,,2,0,192
карельский язык,0.2643,"Suuri joukko istu pirtissä ta osual’tih yksi yhtä, toini toista 💬",2020-09-22 09:34:21,,9,0,228
карельский язык,0.2642,...vepsäläisien pajatuksie... вепсские напевы...,2020-03-04 16:47:25,,19,4,459
карельский язык,0.2642,...vepsäläisien pajatuksie... вепсские напевы...,2020-03-04 16:47:25,,19,4,458
карельский язык,0.2639,Kielipezän poštukartočku matkailijana Moskovas da Dagestanan kyläs Tsanalis(Lezgi kieli)! Rahvas ihailee da inspiroituu!,2023-01-16 12:29:00,,17,1,1035
карельский язык,0.2638,"Ivan Pappi. Suojärven karjalaini. TYÖ ON PARAS LÄÄKE. Иван Паппи, карел из Суоярви. ТРУД - ЛУЧШЕЕ ЛЕКАРСТВО.  https://web.facebook.com/groups/622406364615951/?fref=nf",2018-11-10 01:27:22,,6,1,254
карельский язык,0.2638,Tätä se on venäläini kultuuri. Вот такая русская культура.,2015-12-02 14:50:42,,2,0,0
карельский язык,0.2638,"Ivan Pappi. Suojärven karjalaini. TYÖ ON PARAS LÄÄKE. Иван Паппи, карел из Суоярви. ТРУД - ЛУЧШЕЕ ЛЕКАРСТВО.  https://web.facebook.com/groups/622406364615951/?fref=nf",2018-11-10 01:27:22,,6,1,254
карельский язык,0.2638,Tätä se on venäläini kultuuri. Вот такая русская культура.,2015-12-02 14:50:42,,2,0,0
карельский язык,0.2637,Venyähenkielini kirja Karjalan perinteisistä elinkeinoloista:,2017-03-09 11:05:05,,4,0,138
карельский язык,0.2637,Venyähenkielini kirja Karjalan perinteisistä elinkeinoloista:,2017-03-09 11:05:05,,4,0,137
карельский язык,0.2637,Hristossa nousi kuollehista! Toveštah nousi!   Kuva ryhmäštä: https://m.vk.com/havumecca?from=groups,2025-04-20 09:14:31,,48,4,568
карельский язык,0.2637,Знакомство с карельской игровой культурой 😇#karjalankielennedäli #karjalankielennetäli,2023-04-18 19:22:00,,2,0,248
карельский язык,0.2636,💡 #vepsänkel #вепсский_язык #карелия    Sä heinäd paneb /  Погода сено заготавливает. (вепсская пословица),2021-08-04 10:16:00,,57,5,2381
карельский язык,0.2634,"REBONTULET REVONTULET СПОЛОХИ Reijo Sihvonen UHTUA-seura  Äkäslompolo, Lappi, Finland.",2020-09-26 22:28:52,,10,0,182
карельский язык,0.2634,"REBONTULET REVONTULET СПОЛОХИ Reijo Sihvonen UHTUA-seura  Äkäslompolo, Lappi, Finland.",2020-09-26 22:28:52,,10,0,180
карельский язык,0.2633,Подарите Маме тёплые слова!,2016-11-27 11:08:49,,10,4,0
карельский язык,0.2633,#vepsänkelennedal 💥💥💥,2023-04-19 19:32:30,,1,0,244
карельский язык,0.2631,"Mauri tänäpäi azuu Karjalan kielen kois kuhn'an, työndäy kaikile tervehytty da onnittelou Voiton päivänke!",2015-05-09 15:02:14,,17,0,0
карельский язык,0.263,Prääzän kylä kaikkiella tunnetah...Piiterissä sielläki Деревня Пряжа повсюду известна....😄😄😄и даже в Питере,2020-02-24 15:44:06,,9,0,251
карельский язык,0.263,Prääzän kylä kaikkiella tunnetah...Piiterissä sielläki Деревня Пряжа повсюду известна....😄😄😄и даже в Питере,2020-02-24 15:44:06,,9,0,251
карельский язык,0.2629,Suomalais-ugrilaisien kansojen hymni (Гимн финно-угорских народов)  http://youtu.be/aNiGGy9TKwI,2014-12-07 14:27:35,,0,0,0
карельский язык,0.2629,Suomalais-ugrilaisien kansojen hymni (Гимн финно-угорских народов)  http://youtu.be/aNiGGy9TKwI,2014-12-07 14:27:35,,0,0,0
карельский язык,0.2627,О вепсских поэтах рассказывает [club37553609|Национальная библиотека Республики Карелия] в рамках Недели вепсского языка. 📖📖📖 #vepsänkelennedal,2020-11-19 14:01:00,,47,5,1469
карельский язык,0.2627,"Алма Галактионова, родом из д.Поньгагуба. Воспоминания о детстве на карельском языке.  Приятно слышать родной язык.",2018-12-12 15:41:17,,5,1,166
карельский язык,0.2626,Kielipezän elaigua,2017-06-01 15:20:26,,9,0,564
карельский язык,0.2625,Tässäpäs niätte mi se semmoini on OMA KIELI,2015-09-30 15:31:28,,0,0,0
карельский язык,0.2625,Tässäpäs niätte mi se semmoini on OMA KIELI,2015-09-30 15:31:28,,0,0,0
карельский язык,0.262,Поддержим нашу карельскую участницу!,2017-11-01 18:13:53,,3,0,272
карельский язык,0.262,"Красив мухомор, да есть нельзя/ čoma on kaččuo kiärböisieni, hot' syödäväkse ei päi.    Карельские пословицы и поговорки/ Karjalan sananpolvet da sananpiät.  Фото [id228637185|Татьяны Каньшиевой] , г. Беломорск.",2021-08-21 09:24:06,,9,0,465
карельский язык,0.2616,Kitkajokivartta Paanajarvelle.wmv.,2013-09-16 20:30:30,,4,0,0
карельский язык,0.2616,Kitkajokivartta Paanajarvelle.wmv.,2013-09-16 20:30:30,,4,0,0
карельский язык,0.2614,#karjalankielennedäli #karjalankielennetäli 👫👫👫,2023-04-08 15:05:00,,4,0,230
карельский язык,0.2614,Слушаем! 🎶🎶🎶 #karjalankielennedäli #karjalankielennetäli,2022-04-15 17:17:00,,2,1,218
карельский язык,0.2614,#karjalankielennedäli #karjalankielennetäli 👫👫👫,2023-04-07 13:20:00,,4,0,199
карельский язык,0.2614,#karjalankielennedäli #karjalankielennetäli 👫👫👫,2023-04-14 17:24:00,,2,0,280
карельский язык,0.2614,#karjalankielennedäli #karjalankielennetäli 👫👫👫,2024-04-26 14:35:51,,3,0,279
карельский язык,0.2614,#karjalankielennedäli #karjalankielennetäli 👫👫👫,2024-04-25 15:04:00,,1,0,218
карельский язык,0.2614,#karjalankielennedäli #karjalankielennetäli 👫👫👫,2023-04-21 17:19:00,,2,0,309
карельский язык,0.2614,#karjalankielennedäli #karjalankielennetäli 👫👫👫,2023-04-11 16:11:00,,0,0,206
карельский язык,0.2613,- ЛАМБА это же старое русское слово...😄😄😄,2019-03-02 12:39:03,,0,0,163
карельский язык,0.2613,- ЛАМБА это же старое русское слово...😄😄😄,2019-03-02 12:39:03,,0,0,163
карельский язык,0.2613,#karjalankielennedäli #karjalankielennetäli 🌿🌿🌿,2024-04-17 19:36:00,,1,0,242
карельский язык,0.2612,"Uskilan Troitsan suari Ушково, Троицкий остров",2022-01-29 02:55:28,,36,17,1168
карельский язык,0.2612,"Uskilan Troitsan suari Ушково, Троицкий остров",2022-01-29 02:55:28,,36,17,1174
карельский язык,0.261,Miten  karjalaini Akonlahen  runonlaulajakylä tuhottih. (Как уничтожили рунопевческую карельскую деревню Аконлахти).,2016-10-25 16:19:43,,7,0,0
карельский язык,0.261,Miten  karjalaini Akonlahen  runonlaulajakylä tuhottih. (Как уничтожили рунопевческую карельскую деревню Аконлахти).,2016-10-25 16:19:43,,7,0,0
карельский язык,0.261,#karjalankielennedäli #karjalankielennetäli 🍃,2022-04-17 08:00:00,,3,0,213
карельский язык,0.2609,Master-kluassu algavuu!,2016-01-04 12:54:33,,8,0,0
карельский язык,0.2608,"Очень хотелось бы узнать о  реальном распространении карельского языка, и еще как будет по-карельски ""Лошадь"" или ""Конь""?",2014-07-13 12:49:01,,0,0,0
карельский язык,0.2608,Сегежа. Группа карельского языка встречает весну.,2017-03-15 11:49:58,,15,2,614
карельский язык,0.2608,"Очень хотелось бы узнать о  реальном распространении карельского языка, и еще как будет по-карельски ""Лошадь"" или ""Конь""?",2014-07-13 12:49:01,,0,0,0
карельский язык,0.2607,Tuliel nedälil Mendih buabat miehele -spektakli kolme päiviä peräkkäi!,2023-03-09 13:18:03,,12,0,603
карельский язык,0.2606,....vuapukkaini metsämansikkaisen kera ...малина и земляника...,2019-10-24 18:52:05,,3,0,148
карельский язык,0.2606,"Metsässä vietetty aika on paras. Время, проведённое в лесу, - лучшее.",2024-06-12 22:41:33,,54,10,2538
карельский язык,0.2606,"Metsässä vietetty aika on paras. Время, проведённое в лесу, - лучшее.",2024-06-12 22:41:33,,55,10,2609
карельский язык,0.2606,....vuapukkaini metsämansikkaisen kera ...малина и земляника...,2019-10-24 18:52:05,,3,0,148
карельский язык,0.2605,"Вот такая встреча в Йоэнсуу, земляки приобрели календарь в пользу Дома карельского языка!",2014-11-10 12:47:57,,5,1,0
карельский язык,0.2604,...tuas tuli kylyvasta-aika,2022-06-15 18:42:57,,70,4,1387
карельский язык,0.2604,...tuas tuli kylyvasta-aika,2022-06-15 18:42:57,,70,4,1393
карельский язык,0.2603,Muista suomalais.ugrilaisista kansoista О других финно-угорских народах,2019-02-28 18:15:41,,4,1,152
карельский язык,0.2603,Читаем по-вепсски 👍🏻 #vepsänkelennedal,2022-04-21 14:25:00,,2,1,196
карельский язык,0.2603,Muista suomalais.ugrilaisista kansoista О других финно-угорских народах,2019-02-28 18:15:41,,4,1,152
карельский язык,0.2603,....kaunehesti vesi virtau ojasessa...,2020-09-28 13:12:25,,12,0,248
карельский язык,0.2603,....kaunehesti vesi virtau ojasessa...,2020-09-28 13:12:25,,12,0,248
карельский язык,0.2603,🎩Geo Russia о Карели,2024-01-04 00:20:00,,15,5,2998
карельский язык,0.26,"ФИНСКАЯ ЗАГАДКА    Huutaa yӧt, huutaa päivät, ei koskaan ääni sorru?   Кричит ночи, кричит дни, никогда не ""охрипнет""?",2021-04-30 09:00:10,,9,1,785
карельский язык,0.2599,"Olemmo uudizis! ""Vieljärven rahvas IČE kehitetäh toppien erikseh keriändiä"". Moinen progressivine kylä! #ведлозеро #карелия #эко #раздельныйсбор",2022-02-16 20:50:03,,5,2,312
карельский язык,0.2598,"Посмотрите, сколько оказывается у карельского языка существует наречий! В нашем собственно-карельском их аж 21! 🤓👌🏻А на каком говорите вы или ваши родители, на каком общались предки?",2020-09-17 13:50:30,,7,1,261
карельский язык,0.2596,"Yksi pirtti, tuhat ikkunua (Одна изба, тысяча окон)  Mi se on semmoini? Что это такое?",2014-11-28 22:59:19,,2,0,0
карельский язык,0.2596,"Yksi pirtti, tuhat ikkunua (Одна изба, тысяча окон)  Mi se on semmoini? Что это такое?",2014-11-28 22:59:19,,2,0,0
карельский язык,0.2595,https://ptzgovorit.ru/shortread/ischezayushchaya-kareliya-hleb-mertvogo-naroda Häviävä Karjala. Kuolleen kansan leipä...,2017-10-07 15:57:58,,4,2,213
карельский язык,0.2595,https://ptzgovorit.ru/shortread/ischezayushchaya-kareliya-hleb-mertvogo-naroda Häviävä Karjala. Kuolleen kansan leipä...,2017-10-07 15:57:58,,4,2,213
карельский язык,0.2594,"Для тех, кто изучает свою родословную.... http://www.gov.karelia.ru/gov/News/2014/11/1112_10.html",2014-11-12 13:57:56,,1,0,0
карельский язык,0.2594,Kaunehutta on ihmisen ympärillä vaikka min verran. Вокруг человека столько красоты.,2024-06-11 20:35:18,,24,1,786
карельский язык,0.2594,Kaunehutta on ihmisen ympärillä vaikka min verran. Вокруг человека столько красоты.,2024-06-11 20:35:18,,24,1,819
карельский язык,0.2593,"Meillä tätä sanotah vuapukkaiseksi, vuokkiniemeläiset sekä vieljeärveläiset tytöt pietäh sitä MALINANA. 😊",2015-07-06 19:48:21,,14,1,0
карельский язык,0.2593,"Meillä tätä sanotah vuapukkaiseksi, vuokkiniemeläiset sekä vieljeärveläiset tytöt pietäh sitä MALINANA. 😊",2015-07-06 19:48:21,,14,1,0
карельский язык,0.2593,Vieljärven ikkunois on kirjutustu karjalan kielel da Koin ruandoisgi.,2023-11-13 19:18:58,,17,0,770
карельский язык,0.2592,Делегаты от карелов!!!,2016-06-15 11:58:18,,6,1,0
карельский язык,0.2589,Karjalan kannaksen hautausmuistomerkit,2017-05-27 10:08:45,,3,0,149
карельский язык,0.2589,Karjalan kannaksen hautausmuistomerkit,2017-05-27 10:08:45,,3,0,149
карельский язык,0.2589,#vepsänkelennedal ☺☺☺,2024-04-24 18:20:00,,3,0,331
карельский язык,0.2589,#karjalankielennedäli #karjalankielennetäli #vepsänkelennedal 😊,2023-04-17 18:57:00,,0,0,247
карельский язык,0.2585,"""Жизнь Иисуса"" на тверском наречии карельского языка, перевод Пунжина А.В.",2022-01-07 11:11:00,,99,33,6131
карельский язык,0.2585,"""Жизнь Иисуса"" на тверском наречии карельского языка, перевод Пунжина А.В.",2022-01-07 11:11:00,,99,33,6048
карельский язык,0.2584,"Kačommo ytes Santa Barbaruа! Da panemmo ""suvaičen!"" ! https://www.youtube.com/watch?v=uiyyZ6xr7tM",2022-04-21 22:22:00,,35,4,1082
карельский язык,0.2584,Беломорск — милая малая родина,2018-07-05 13:15:13,,34,4,3413
карельский язык,0.2583,Olemmo suures tuskas kärzinyözien omahizien kel.,2024-03-23 11:10:59,,107,7,2143
карельский язык,0.2583,...ukonkuardie/ukonkuartie...радуга... Ukonkuartie taivahalla...радуга на небе...,2021-05-22 22:37:20,,11,0,351
карельский язык,0.2583,...ukonkuardie/ukonkuartie...радуга... Ukonkuartie taivahalla...радуга на небе...,2021-05-22 22:37:20,,11,0,351
