id,text,date,likes,reposts,views
424,"Братья и сестры, публикуем поздравление Министра национальной и региональной политики Сергея Викторовича Киселёва со Светлым Христовым Воскресением!    #Пасха #Церковь #Библия #Христианство #Петрозаводск #Карелия",2023-04-16 17:00:02,25,3,646
423,"Братья и сестры, публикуем поздравление Главы Республики Карелия Артура Олеговича Парфенчикова со Святой Пасхой Светлым Христовым Воскресением!   #Пасха #Церковь #Библия #Христианство #Петрозаводск #Карелия",2023-04-16 15:00:03,35,3,884
420,ХРИСТОС ВОСКРЕС!   Поздравление епископа Федора Владимировича Акименко.  #Пасха #Церковь #Библия #Христианство #Петрозаводск #Карелия,2023-04-16 14:13:54,21,4,847
419,,2023-04-16 14:12:19,1,0,145
418,,2023-04-15 15:52:45,1,0,146
417,,2023-04-14 12:02:10,1,0,158
416,,2023-04-08 13:48:33,0,0,133
414,"Братья и сестры, публикуем, по просьбе Ирины, слова благодарности:  ""С Миром дорогая церковь!  Большое спасибо от нашей семьи за ваши молитвы, соболезнования и материальную поддержку, в связи с уходом в вечность мужа и отца Кононова Ю.П..   Благослови вас Господь, Ирина и Антон Кононовы!""",2023-03-31 10:41:51,12,1,824
411,"Церковь Христова!   Вчера, в возрасте 64 лет, перешел в вечность наш брат и пастор Сортавальской церкви христиан веры евангельской Юрий Петрович Кононов.   «отныне блаженны мёртвые, умирающие в Господе;» Откровение 14:13  Выражаем наше соболезнование. Молимся за утешение семьи и Сортавальской церкви.  Прощальное собрание пройдет в среду, 29 марта, с 14:30-15:30 по адресу ул. Спортивная, 39 (траурный зал).  ---- Тел. 8 921-466-70-50, Кононова Ирина (супруга). Номер привязан к карте, поддержим семью. ----  С молитвой, Епископ Акименко Федор Владимирович, братья и сестры Карельской Церкви христиан веры евангельской.   #прощание #Церковь #Карелия #Сортавала",2023-03-28 21:15:37,43,8,1380
408,,2023-03-27 21:23:57,7,0,221
405,,2023-03-27 08:18:02,12,1,270
404,,2023-03-26 22:59:51,9,1,269
403,"В Костомукше прошла общая Карельская конференция «Жизнь по Духу», все было отлично. Спасибо спикерам и участникам.",2023-03-26 17:09:41,134,17,1375
402,,2023-03-25 15:48:30,1,1,229
401,,2023-03-25 15:16:39,8,0,238
399,,2023-03-25 11:49:12,8,0,212
398,"Дорогие друзья, уже в эти выходные с 24 по 26 марта, в г. Костомукша будет проходить конференция ""Жизнь по Духу"".  Трудности связанные с питанием преодолели, поэтому накормить всех гостей вкусной и полезной пищей нам удастся.   Ждём всех, кто зарегистрировался!  Добро пожаловать!",2023-03-22 20:56:17,19,5,891
397,,2023-03-20 18:52:07,4,0,224
396,,2023-03-17 12:24:30,2,0,218
395,"Дорогие братья и сестры!   Регистрация на конференцию «Жизнь по Духу» закончилась заранее, в связи с тем, что мы исчерпали свои возможности по расселению и питанию гостей.   Участников просим обратить внимание на то, что необходимо взять с собой: 🤍 Паспорт 🤍 Предметы личной гигиены 🤍 Постельное белье или спальный мешок (❗обязательно❗)  🤍 Библию  Добро пожаловать!!!",2023-03-15 09:28:45,11,6,744
394,"Дорогие братья и сестры!   Регистрация на конференцию «Жизнь по Духу» закрыта досрочно в связи с тем, что наш лимит по размещению и предоставлению питания исчерпан.   По всем вопросам касательно конференции можно обращаться к Александре +79114351317.",2023-03-13 11:56:45,3,5,570
393,"Дорогие братья и сестры, продолжается регистрация на Карельскую конференцию «Жизнь по Духу».   ❗Обратите внимание!!! Начиная с сегодняшнего дня, для всех кто будет регистрироваться, организаторы не смогут предоставить возможность размещения так как исчерпан лимит, есть только возможность пребывания на конференции и питание. Просьба позаботиться о ночлеге самостоятельно.   Форма регистрации:  https://vk.cc/clUAop  По всем вопросам касательно конференции можно обращаться к Александре +79114351317.   Добро пожаловать!",2023-03-10 11:44:22,7,3,925
391,"Дорогие братья и сестры! С 24 по 26 марта 2023-го года, в городе Костомукша будет проходить общая Карельская конференция «Жизнь по Духу».  Писание призывает нас жить по Духу, исполняться Духом Святым и ревновать о дарах духовных (📖 1 Коринфянам 12:31).  Наши Церкви нуждаются в развитии и приумножении даров Святого Духа. (📖 1 Коринфянам 12:4-13).  В конференции примут участие служители России и Беларуси. Они будут служить назидательными проповедями, дарами Духа Святого, а также будут молитвы о крещении Духом. Добро пожаловать на всеобщую Карельскую конференцию «Жизнь по Духу».  Регистрация уже открыта и продлится до 20 марта по ссылке: vk.cc/clUAop  По всем вопросам касательно конференции можно обратиться к Александре Зерновой через мессенджеры WhatsApp, Viber, Telegram по номеру +7-911-435-13-17.  🗣 Служители и спикеры конференции: — Пасторы из Церквей Карелии. — Бак Павел Анатольевич — епископ, пастор Церкви Слово Спасения (г. Москва). — Синькевич Владимир Валентинович — пастор Церкви Республики Беларусь — Кузьмич Константин Сергеевич — служитель тюремного служения ОЦ ХВЕ. — Гришкевич Евгений Леонидович — пастор (заместитель старшего пастора) г. Минск, Церковь ХВЕ «Вифания»  Начало конференции 24 марта в 19:00. Регистрация по приезду 24 марта с 17:00, ужин 24 марта в 18:00.  ❗Дополнительная информация по конференции: — У организаторов нет возможности размещать семьи с маленькими детьми. Если вы хотите приехать с маленькими детьми, то вначале этот вопрос нужно согласовать с организаторами конференции (WhatsApp, Telegram, Viber: +79114351317 Александра) или самостоятельно решить вопрос размещения  Добро пожаловать!",2023-03-04 18:05:46,16,16,1090
390,"Приглашение на конференцию «Жизнь по Духу» от епископа Карельской Церкви Акименко Федора.  Карельская конференция «Жизнь по Духу» будет проходить в г. Костомукша 24, 25, 26 марта. Зарегистрироваться можно по ссылке: https://vk.cc/clUAop",2023-03-03 11:09:33,57,15,1416
389,"Песня «Рождество» в исполнение пастора Владимира Синькевича, спикера конференции «Жизнь по Духу».  Конференция «Жизнь по Духу» будет проходить с 24 по 26 марта в здании Костомукшской Церкви. Зарегистрироваться на конференцию можно до 20 марта по ссылке: https://vk.cc/clUAop",2023-03-02 11:38:54,12,2,683
388,"Песня «Ночь» в исполнение пастора Владимира Синькевича, спикера конференции «Жизнь по Духу».  Конференция «Жизнь по Духу» будет проходить с 24 по 26 марта в здании Костомукшской Церкви. Зарегистрироваться на конференцию можно до 20 марта по ссылке: https://vk.cc/clUAop  ❗Дополнительная информация по конференции:  — У организаторов нет возможности размещать семьи с маленькими детьми. Если вы хотите приехать с маленькими детьми, то вначале этот вопрос нужно согласовать с организаторами конференции (WhatsApp, Telegram, Viber: +79114351317 Александра) или самостоятельно решить вопрос размещения",2023-03-01 11:55:46,20,5,1002
385,"Приглашение на конференцию «Жизнь по Духу» от пастора Гришкевича Евгения (Церковь «Вифания», г. Минск).  Карельская конференция «Жизнь по Духу» будет проходить в г. Костомукша 24, 25, 26 марта. Зарегистрироваться можно по ссылке: https://vk.cc/clUAop",2023-02-28 10:48:22,23,8,1165
384,,2023-02-27 20:45:52,5,1,223
383,Приглашение на конференция «Жизнь по Духу» от служителя Кузьмича Константина Сергеевича (тюремного служения ОЦ ХВЕ Республики Беларусь)  Информацию о конференции и спикерах можно узнать в официальной группе Карельской Церкви: https://vk.com/wall-144940796_375,2023-02-27 11:29:26,15,4,985
382,Приглашение на конференция «Жизнь по Духу» от пастора Церкви Республики Беларусь Синькевича Владимира Валентиновича.  Информацию о конференции и спикерах можно узнать в официальной группе Карельской Церкви: https://vk.com/wall-144940796_375,2023-02-26 10:48:58,33,6,1076
381,"Епископ Павел Бак (церковь «Слово Спасения», г. Москва) приглашает на общую Карельскую конференцию «Жизнь по Духу», которая будет проходить в Костомукше 24, 25 и 26 марта.   Зарегистрироваться на конференцию можно по ссылке: https://docs.google.com/forms/d/e/1FAIpQLSetV9aQ9MKS9EtWurKev4dxaPcMGGz_QgPxJDl11Ax6Qqg4vg/viewform",2023-02-25 15:12:28,32,11,1369
377,"Видеоприглашение пастора Олега Игнатюка общую Карельскую конференцию «Жизнь по Духу».   Конференция «Жизнь по Духу» будет проходить в г. Костомукша 24, 25 и 26 марта. Подробнее о конференции можно прочитать [https://vk.com/wall-144940796_375|перейдя по ссылке].  Зарегистрироваться на конференцию можно уже сейчас заполнив форму по ссылке: https://docs.google.com/forms/d/e/1FAIpQLSetV9aQ9MKS9EtWurKev4dxaPcMGGz_QgPxJDl11Ax6Qqg4vg/viewform Обратите внимание — регистрация будет доступна до 20 марта. Не откладывайте регистрацию на самый последний момент.",2023-02-24 11:42:05,23,4,1051
375,"Дорогие братья и сестры!  С 24 по 26 марта 2023-го года, в городе Костомукша будет проходить общая Карельская конференция «Жизнь по Духу».  Писание призывает нас жить по Духу, исполняться Духом Святым и ревновать о дарах духовных (📖 1 Коринфянам 12:31).   Наши Церкви нуждаются в развитии и приумножении даров Святого Духа. (📖 1 Коринфянам 12:4-13).  В конференции примут участие служители России и Беларуси. Они будут служить назидательными проповедями, дарами Духа Святого, а также будут молитвы о крещении Духом. Добро пожаловать на всеобщую Карельскую конференцию «Жизнь по Духу».  Регистрация уже открыта и продлится до 20 марта по ссылке: https://docs.google.com/forms/d/e/1FAIpQLSetV9aQ9MKS9EtWurKev4dxaPcMGGz_QgPxJDl11Ax6Qqg4vg/viewform  По всем вопросам касательно конференции можно обратиться к Александре Зерновой через мессенджеры WhatsApp, Viber, Telegram по номеру +7-911-435-13-17.  🗣 Служители и спикеры конференции: — Пасторы из Церквей Карелии.  — Бак Павел Анатольевич — епископ, пастор Церкви [club29986975|Слово Спасения] (г. Москва). — Синькевич Владимир Валентинович — пастор Церкви Республики Беларусь — Кузьмич Константин Сергеевич — служитель тюремного служения ОЦ ХВЕ.  — Гришкевич Евгений Леонидович — пастор (заместитель старшего пастора) г. Минск, Церковь ХВЕ «Вифания»  Начало конференции 24 марта в 19:00. Регистрация по приезду 24 марта с 17:00, ужин 24 марта в 18:00.   Добро пожаловать!",2023-02-23 16:23:49,39,24,1834
372,,2023-02-23 12:05:07,3,0,161
371,"Дорогие братья и сестры! С 24 по 26 марта 2023 года, в городе Костомукша будет проходить общая Карельская конференция. Тема конференции: «Жизнь по Духу». Писание призывает нас жить по Духу, исполняться Духом Святым и ревновать о дарах духовных (📖 1 Коринфянам 12:31). Наши Церкви нуждаются в развитии и приумножении даров Святого Духа. (📖 1 Коринфянам 12:4-13).  В конференции примут участие служители России и Беларуси. Они будут служить назидательными проповедями, дарами Духа Святого, а также будут молитвы о крещении Духом. Добро пожаловать на всеобщую Карельскую конференцию ""Жизнь по Духу"".  Регистрация уже открыта и продлится до 20 марта по ссылке: https://docs.google.com/forms/d/e/1FAIpQLSetV9aQ9MKS9EtWurKev4dxaPcMGGz_QgPxJDl11Ax6Qqg4vg/viewform  По всем вопросам касательно конференции можно обратиться к Александре Зерновой через мессенджеры WhatsApp, Viber, Telegram по номеру +7-911-435-13-17.",2023-02-19 21:18:55,19,13,749
369,"В минувшую субботу, 11 февраля, в церкви христиан веры евангельской деревни Юшкозеро (карел. Jyškyjärvi) состоялось членское собрание, на котором обсуждался вопрос рукоположения в пасторы. Проводил собрание заместитель епископа Карельской Церкви пастор Олег Игнатюк.  Собрание началось с проповеди о важности Рождества, после которой члены церкви перешли к обсуждению вопроса об утверждение на рукоположение. Единственным кандидатом стал Андрей Соловьев который, вместе с супругой Александрой, переехав из Петрозаводска с целью содействовать Божьему труду в северной Карелии, уже восьмой год несет служение в церкви Юшкозеро.   У христиан веры евангельской принято совершать рукоположение спустя некоторое время, когда члены церкви видят плоды служения. Рукоположение — это подтверждение того, что уже всем очевидно, а также свидетельство доверия со стороны людей и со стороны Бога.   Членское собрание единогласно утвердило кандидатуру Андрея Соловьева. Рукоположение состоится на торжественном собрании, дата которого будет объявлена позже.   #РЦХВЕ #Карелия #Юшкозеро",2023-02-15 09:07:15,45,8,723
366,,2023-02-08 12:00:57,10,0,226
365,,2023-02-06 19:55:58,9,0,191
364,,2023-02-06 19:48:48,4,0,170
363,,2023-01-18 15:30:59,11,2,240
362,,2023-01-11 20:01:55,4,0,189
361,,2023-01-02 23:17:55,1,0,164
360,,2022-12-31 10:09:23,1,0,168
359,Поздравление Главы Республики Карелия Артура Олеговича Парфенчикова с Рождеством Христовым!  #Рождество #РЦХВЕ #Карелия #Петрозаводск,2022-12-25 17:15:15,11,1,266
358,,2022-12-24 22:23:35,2,0,148
357,,2022-12-23 09:26:32,0,0,145
356,,2022-12-19 11:14:49,0,0,120
355,,2022-12-18 18:45:00,1,0,152
353,,2022-12-07 22:20:05,1,0,136
352,,2022-12-05 12:09:57,1,0,127
351,,2022-11-30 16:04:29,0,0,129
350,,2022-11-27 18:18:38,2,0,122
349,,2022-11-20 21:17:24,1,0,164
348,,2022-11-11 23:06:15,1,0,121
345,,2022-11-04 16:14:31,0,0,122
344,,2022-10-31 15:16:10,5,1,160
343,,2022-10-25 19:05:40,0,0,145
342,,2022-09-24 14:11:49,7,2,231
341,,2022-08-24 16:44:16,0,0,200
340,"16 августа секретарь Централизованной религиозной организации Республики Карелия Церковь христиан веры евангельской Савельев Анатолий принял участие в заседании Совета по профилактике негативных явлений в молодежной среде при Министерстве образования и спорта Республики Карелия.   В Библии, в книге Притч 22:6, записаны такие слова: ""Наставь юношу при начале пути его: он не уклонится от него, когда и состарится"". Мудрости и любви от Господа всем, кто сегодня трудится, преподаёт, служит молодому поколению.   #Церковь #Карелия #Петрозаводск",2022-08-17 12:22:38,16,1,389
339,,2022-08-16 21:57:31,2,1,178
337,,2022-08-12 21:11:35,0,0,161
335,,2022-08-09 15:21:23,1,0,155
334,,2022-08-07 18:11:33,1,0,110
333,,2022-07-08 09:52:24,1,0,152
332,,2022-07-05 13:02:43,1,0,177
331,,2022-06-28 10:13:56,1,0,141
330,,2022-06-24 16:39:07,0,0,132
328,"31 мая служители Петрозаводской Церкви христиан веры евангельской «Новая жизнь» приняли участие в заседании комиссии по вопросам религиозных объединений, которая состоялась в Администрации Петрозаводска.   Подробнее на сайте: https://hve10.ru/news/sluzhiteli-petrozavodskoj-cerkvi-xristian-very-evangelskoj-novaya-zhizn-prinyali-uchastie-v-zasedanii-komissii-po-voprosam-religioznyx-obedinenij-kotoraya-sostoyalas-v-administracii-petrozavodska/  #Церковь #Карелия #Петрозаводск",2022-06-05 16:46:50,12,1,633
327,"Драгоценные братья и сестры во Христе Иисусе! 💫    Если вы пока не имеете семьи, ищете друзей, общение, или чувствуете себя одинокими, то служение «Фавор», приглашает вас принять участие в выезде для неженатых и незамужних христиан для знакомства и общения в период с 09 июля 2022 по 16 июля 2022.    Место проведения встречи: христианская база совместного отдыха по адресу Пряжинский район урочище Шомба на о.Шотозеро (геолокация: N 61.820443 E 32.998656).  Познакомьтесь с базой в небольшом видеообзоре: https://youtu.be/hHpKoSdMPtQ    Требования к участникам выезда: христиане в возрасте от 20 лет, принявшие водное крещение, являющиеся членами поместных церквей.    На выезде будут затронуты темы предложенные вами в сообществе ""Фавор"", а также другие темы, отражающие взаимоотношения между братьями и сёстрами.    В программе совместное прославление и молитвы, свидетельства и общение в группах, творческие вечера, спортивные игры, а также трудовой десант.    ⏳Выезд 09 июля 2022 в 10.00. от молитвенного дома (г. Петрозаводск, ул. Лыжная, 4А)  Выезд из базы 16 июля 2022 в 15:00. (после обеда)🚍    Размещение в лагере палаточное 🏕🏕🏕  Удобства: душ, туалет на улице.  Электричество: генератор в исключительных случаях.  Проведём потрясающее время в молитвах друг за друга, без гаджетов, сотовой связи и интернета 🙏    С собой необходимо иметь:  - спальный мешок (при отсутствии необходимо взять одеяло, матрац, подушку),  - туристический коврик,  - предметы гигиены,  - посуда для личного пользования (можно одноразовую в количестве соразмеримо дням нахождения),  - одежда и обувь для купания 🤿🏖  - спортивная одежда и обувь 🥅🥋  - средства от комаров,  - медицинские средства,  - спортивный инвентарь (мячи🏀⚽, ракетки🏓🏸 боксёрские перчатки🥊 😃🤭)    Для желающих индивидуального размещения необходимо взять с собой туристическую палатку (для себя).    Не забудьте взять с собой хорошее настроение и музыкальные инструменты 🤗😀    Будет организовано горячее питание на общей кухне силами приглашённых поваров и их помощников.    Размер добровольного пожертвования на организацию и проведение выезда: 4000 руб. с человека (питание, трафик из Петрозаводска и обратно).    Начало регистрации 01 июня 2022.  Предварительная запись путём личных сообщений в ВК сестра [id9466225|Венера Пилецкая]; секретарь церкви [id24215072|Анатолий Савельев] или по телефону +7953-534-8888; пастор [id63636887|Вячеслав Енин] или по телефону +7911-420-9882.    PS: На выезд возможно взять с собой детей под личную ответственность.    💒Организатор: Централизованная религиозная организация Республики Карелия Церковь христиан веры евангельской  Служители: семья Ениных, семья Коржавиных, семья Андреевых.  #Церковь #Карелия #Фавор",2022-06-02 16:32:31,23,15,1774
326,"Братья, приглашаем на братскую встречу Централизованной религиозной организации Республики Карелия Церкви христиан веры евангельской.   Даты: 11-12 июня   Расписание встречи: 11 июня 09:00 Утренняя трапеза 10:00-11:20 Служение №1  11:40-12:50 Служение №2  13:00 Дневная трапеза 14:00 Поездка на территорию христианской базы о. Шотозеро  17:00 Перекус 19:30 Выезд с территории христианской базы о. Шотозеро  20:00 Вечерняя трапеза 20:40 Просмотр проповеди (свидетельства) 22:00 Вечерний чай   12 июня  08:00 Утренняя трапеза  09:00-10:20 Служение №3  10:40-11:50 Служение №4  12:00 Дневная трапеза  13:00 Поездка на территорию христианской базы о. Шотозеро  16:00 Перекус  18:30 Выезд с территории христианской базы о. Шотозеро  19:00 Вечерняя трапеза  20:00 Разъезд  Место: христианская база на о. Сямозеро    Регистрируйтесь до 7 июня по тел: 8953-534-8888 / https://vk.com/anatoliisaveliev    Размер добровольного пожертвования на организацию встречи свободный.  Просьба взять с собой бельё + полотенце, вторую обувь для помещения и сменную одежду для леса и для работ.  Важно! На территории христианской базы о. Шотозера будут осуществляться волонтерские работы: чистка леса от валежника, покос травы, уборка и обустройство территории.  #Церковь #Карелия #Петрозаводск #newlife",2022-06-01 15:31:18,25,9,838
325,Поздравление Церкви от Министерства национальной и региональной политики с 77-й годовщиной Победы  Читать на сайте: https://hve10.ru/oficialnoe/pozdravlenie-cerkvi-ot-ministerstva-nacionalnoj-politiki-s-77-j-godovshhinoj-pobedy/,2022-05-09 20:52:18,18,3,952
323,,2022-04-24 22:35:55,2,0,194
322,,2022-04-22 18:32:11,0,0,146
321,,2022-04-19 23:50:20,0,0,148
319,,2022-03-25 21:27:14,0,0,179
318,"Дорогие сестры, приглашаем на Женскую конференцию Централизованной религиозной организации Республики Карелия Церковь христиан веры евангельской.    Даты конференции: 18-20 марта. Регистрация до 14 марта, по тел.: 8931-700-02-54, Ирина / 8921-522-19-27, Екатерина    Подробная информация о конференции на афише.   К сожалению, по состоянию здоровья, не сможет приехать на конференции Телепова Н.Н.   #Карелия #церковь #ЖенскаяКонференция",2022-03-11 11:21:37,9,4,662
317,"Церковь Христова, братья и сестры! Продолжаем укрепляться в молитве. 5 марта (суббота) призывам к общецерковному посту и усиленной молитве.",2022-03-03 14:52:29,0,0,140
316,"Дорогие сестры, приглашаем на Женскую конференцию Централизованной религиозной организации Республики Карелия Церковь христиан веры евангельской.    Даты конференции: 18-20 марта. Регистрация до 14 марта, по тел.: 8931-700-02-54, Ирина / 8921-522-19-27, Екатерина    Подробная информация о конференции на афише.  #Карелия #церковь #ЖенскаяКонференция",2022-03-02 10:20:48,26,14,1071
315,,2022-02-27 10:01:54,2,3,130
314,,2022-02-25 14:21:02,0,0,168
312,"Начало две тысячи двадцать второго года христианская молодежь Карелии встретила на конференции «Держи что имеешь», которая проходила в городе Костомукша с третьего по пятое января.   #христиане #протестанты #Карелия #РЦХВЕ",2022-01-15 09:06:09,4,0,261
311,,2022-01-11 00:11:15,0,0,139
310,,2022-01-09 23:59:53,3,0,135
309,,2022-01-09 23:59:42,0,0,92
308,,2022-01-07 14:04:31,3,0,156
306,,2022-01-06 01:29:59,2,0,87
305,,2021-12-27 14:20:32,0,0,99
304,#Рождество #Церковь #семья #Карелия,2021-12-25 00:21:40,6,1,198
303,,2021-12-24 00:34:37,1,1,78
302,,2021-11-28 18:30:32,0,0,114
300,,2021-11-11 15:35:24,0,0,90
299,,2021-11-10 21:07:08,0,0,115
298,,2021-11-07 18:21:15,8,4,175
297,,2021-11-05 16:38:00,0,0,77
296,,2021-10-31 20:56:14,1,0,106
295,,2021-10-31 20:52:01,0,0,95
294,В начале октября в городе Костомукша состоялась конференция Централизованной религиозной организации Церковь Республики Карелия христиан веры евангельской. Конференция была приурочена ко дню тридцатилетия Костомукшской церкви христиан веры евангельской.    Прочитать о конференции можно на нашем сайте.   👉🏻 https://hve10.ru/news/karelskaya-konferenciya-ibo-my-im-zhivem-i-dvizhemsya-i-sushhestvuem/  #РЦХВЕ #Карелия,2021-10-28 14:12:59,12,1,408
292,,2021-10-28 08:09:17,0,0,118
290,,2021-10-12 23:36:59,3,2,128
289,,2021-10-12 23:36:53,1,1,108
288,,2021-10-12 23:36:47,1,0,99
287,,2021-10-12 11:27:56,1,0,117
286,,2021-10-12 11:27:49,1,0,103
285,,2021-10-12 11:27:40,0,0,53
284,,2021-10-12 11:27:34,0,0,47
283,,2021-10-11 10:09:54,10,0,90
282,,2021-10-11 10:09:48,2,0,68
281,"Мир Божий, братья и сестры! Публикуем расписание Карельской конференции «Ибо мы Им живем и движемся и существуем» Деян. 17:28  #Церковь #Конференция #Карелия #РЦХВЕ",2021-10-01 17:19:01,15,8,362
280,,2021-09-30 17:34:34,0,1,94
279,"Мир Божий, братья и сестры!    Приглашаем на Карельскую конференцию, которая планируется 8-10 октября 2021 г.    Конференция приурочена к 30-летию Костомукшской Церкви христиан веры евангельской.  Тема конференции: «Ибо мы Им живем и движемся и существуем» Деян. 17:28  Добровольные пожертвования на организацию конференции: 600 рублей    Регистрация по тел.: +7931-700-02-54/ +7921-520-43-42 или по электронной почте: tochurch@onego.ru  ❗Внимание! Регистрация до 30 сентября! Конференция проходит в соответствии нормами Распоряжения Главы РК: https://gov.karelia.ru/coronaviridae/5560/  #Церковь #Конференция #Карелия #РЦХВЕ #newlife",2021-09-27 20:13:31,15,4,560
277,,2021-08-18 15:22:54,1,1,154
276,"Мир Божий, братья и сестры!    Приглашаем на Карельскую конференцию, которая планируется 8-10 октября 2021 г.    Конференция приурочена к 30-летию Костомукшской Церкви христиан веры евангельской.  Тема конференции: «Ибо мы Им живем и движемся и существуем» Деян. 17:28  Добровольные пожертвования на организацию конференции: 600 рублей    Регистрация по тел.: +7931-700-02-54/ +7921-520-43-42 или по электронной почте: tochurch@onego,ru    Конференция проходит в соответствии нормами Распоряжения Главы РК: https://gov.karelia.ru/coronaviridae/5560/  #Церковь #Конференция #Карелия #РЦХВЕ",2021-08-16 10:51:53,34,26,1946
275,,2021-08-10 18:09:53,2,1,135
274,,2021-08-06 18:21:17,1,0,144
273,,2021-08-05 20:02:30,0,0,122
272,,2021-08-04 15:18:32,1,0,114
271,,2021-07-31 14:43:34,0,0,95
270,,2021-07-20 14:09:32,0,0,108
269,,2021-07-16 09:40:08,1,0,118
268,,2021-06-21 09:21:21,0,0,83
267,Поздравление епископа Централизованной религиозной организации Республики Карелия Церковь христиан веры евангельской Акименко Федора Владимировича с днём Пятидесятницы!  Ссылка на YouTube: https://youtu.be/l8wmNT1A4G0  #пятидесятница #церковь #Петрозаводск #Карелия,2021-06-20 18:14:30,9,7,676
266,,2021-06-12 23:24:34,1,0,140
265,Епископ Федор Акименко поздравил Церковь евангельских христиан “Благая весть” г. Петрозаводск с 20-летием.  Читать на сайте: https://hve10.ru/news/events/episkop-fedor-akimenko-pozdravil-cerkov-evangelskix-xristian-blagaya-vest-g-petrozavodsk-s-20-letiem/,2021-05-25 14:47:53,18,1,417
264,,2021-05-02 16:52:12,0,0,166
263,,2021-04-28 12:44:49,0,0,106
262,"Братья и сестры, приглашаем поделиться видеороликом с друзьями!    #Пасха #Церковь #Петрозаводск #Карелия",2021-04-26 17:02:54,0,0,103
261,,2021-04-21 16:55:22,0,0,114
259,Благословляем наших братьев и служителей из г. Костомукша в их обучении в Московском теологическом институте.,2021-04-13 13:03:12,1,0,105
258,,2021-04-12 16:08:06,0,0,104
257,,2021-04-08 23:23:14,1,0,115
256,,2021-04-01 18:21:04,0,0,134
255,"В старинной карельской деревни Юшкозеро, Калевальский район, 26 и 27 марта прошла встреча служителей севера Карелии Централизованной религиозной организации Республики Карелия Церковь христиан веры евангельской.   На встрече поднимались вопросы миссионерского и молодежного служений, работы воскресных школ, организационные моменты. Возносились молитвы за церкви севера. Участники мероприятия делились свидетельствами и словом. Встреча завершилась проповедью пастора Олега Игнатюка (г. Костомукша) и причастием.  Во встрече приняли участие служители церквей следующих населенных пунктов — Боровой, Волома, Калевала, Костомукша, Пяозерский, Юшкозеро.    Подобные встречи на севере Карелии проходят регулярно. Они направлены на укрепление связей между церквями, единство и координацию общего труда.   #Юшкозеро #Карелия #Костомукша #Боровой #Пяозерский #Калевала #Волома #протестанты #РЦХВЕ #христиане #КЦХВЕ",2021-04-01 11:13:03,24,1,444
253,,2021-03-30 10:21:35,0,0,91
252,,2021-03-29 16:55:58,10,2,184
251,,2021-03-26 22:14:46,0,0,66
250,,2021-03-21 18:21:05,0,0,70
249,"Двадцать первого и двадцать второго февраля в городе Костомукша состоялась пасторская конференция Централизованной Религиозной Организации Республики Карелия Церковь христиан веры евангельской.    В связи с ограничениями связанными с предупреждением распространения коронавирусной инфекции, подобные встречи не проводились в очном формате почти целый год.    Темой конференции стал стих из 📖 4-й главы послания к Колоссянам: «Скажите Архиппу: смотри, чтобы тебе исполнить служение, которое ты принял в Господе.»    В рамках встречи прошли открытые семинары, на которых практическим опытом служения делились пасторы объединения: Юрий Иванов (г. Кондопога) рассказал про мотивацию в служении, Александр Шестипалов (п. Эссойла) поделился свидетельством, Олег Игнатюк (г. Костомукша) говорил об опасности и сигналах иссякающих источников служения на примерах Самсона, Саула и Соломона, епископ Федор Акименко поделился словом о призвании.    Дополнительно выступил секретарь Централизованной Религиозной Организации Республики Карелия Церковь христиан веры евангельской Анатолий Савельев с комментариями к новым правовым актам касающихся деятельности церквей.    Подобные встречи и конференции направлены на сплочение и укрепление связей между церквями и служителями объединения.   Записи семинаров: О призвании (Федор Акименко) — https://vk.com/podcast-972553_456239167 О мотивации (Юрий Иванов) — https://vk.com/podcast-972553_456239168 Об источниках (Олег Игнатюк) — https://vk.com/podcast-972553_456239170",2021-03-01 17:00:07,33,6,993
247,,2021-02-15 15:41:35,0,0,121
246,,2021-02-07 19:00:46,0,0,167
245,,2021-01-31 21:42:52,3,1,179
244,,2021-01-31 01:22:04,0,0,112
243,,2021-01-29 21:10:57,0,0,119
242,,2021-01-28 21:22:15,0,0,95
241,,2021-01-27 21:10:40,0,0,103
240,,2021-01-26 23:49:09,0,0,79
239,,2021-01-26 15:44:57,7,1,111
238,,2021-01-25 23:46:10,1,0,90
237,,2021-01-23 20:47:58,2,0,116
236,,2021-01-23 11:34:11,0,0,67
235,,2021-01-21 19:32:50,2,0,110
233,,2021-01-20 21:09:52,2,0,117
232,,2021-01-19 20:45:53,1,0,105
231,,2021-01-18 19:19:28,1,0,58
230,,2021-01-17 21:48:08,0,1,48
229,,2021-01-17 00:05:36,0,0,78
228,,2021-01-15 23:14:48,0,0,73
227,,2021-01-14 22:45:31,1,0,103
226,,2021-01-13 23:16:50,2,0,104
225,,2021-01-13 01:51:31,1,0,87
223,,2021-01-11 23:54:49,0,2,87
222,"Мир Божий, братья и сестры!    Сегодня начался пост Даниила (11–31 января 2021 года). Смотрите на сайте церкви темы молитв на каждый день: https://hve10.ru/news/prayers/post-daniila-11-31-yanvarya-2021-goda-temy-molitv-na-kazhdyj-den/    #пост #церковь #Петрозаводск #Карелия",2021-01-11 11:28:59,0,0,104
221,,2021-01-10 20:56:44,5,3,129
220,,2021-01-01 22:46:35,4,0,141
219,,2020-12-31 23:37:22,6,0,112
